REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
Globe,FERTPLANT,FERT,1,2041,1.0
Globe,FERTPLANT,FERT,1,2042,1.0
Globe,FERTPLANT,FERT,1,2043,1.0
Globe,FERTPLANT,FERT,1,2044,1.0
Globe,FERTPLANT,FERT,1,2045,1.0
Globe,FERTPLANT,FERT,1,2046,1.0
Globe,FERTPLANT,FERT,1,2047,1.0
Globe,FERTPLANT,FERT,1,2048,1.0
Globe,FERTPLANT,FERT,1,2049,1.0
Globe,FERTPLANT,FERT,1,2050,1.0
Globe,FERTPLANT,FERT,1,2051,1.0
Globe,FERTPLANT,FERT,1,2052,1.0
Globe,FERTPLANT,FERT,1,2053,1.0
Globe,FERTPLANT,FERT,1,2054,1.0
Globe,FERTPLANT,FERT,1,2055,1.0
Globe,FERTPLANT,FERT,1,2056,1.0
Globe,FERTPLANT,FERT,1,2057,1.0
Globe,FERTPLANT,FERT,1,2058,1.0
Globe,FERTPLANT,FERT,1,2059,1.0
Globe,FERTPLANT,FERT,1,2060,1.0
Globe,FERTPLANT,FERT,1,2061,1.0
Globe,FERTPLANT,FERT,1,2062,1.0
Globe,FERTPLANT,FERT,1,2063,1.0
Globe,FERTPLANT,FERT,1,2064,1.0
Globe,FERTPLANT,FERT,1,2065,1.0
Globe,FERTPLANT,FERT,1,2066,1.0
Globe,FERTPLANT,FERT,1,2067,1.0
Globe,FERTPLANT,FERT,1,2068,1.0
Globe,FERTPLANT,FERT,1,2069,1.0
Globe,FERTPLANT,FERT,1,2070,1.0
Globe,LA,L_AGR,1,2010,1.0
Globe,LA,L_AGR,1,2011,1.0
Globe,LA,L_AGR,1,2012,1.0
Globe,LA,L_AGR,1,2013,1.0
Globe,LA,L_AGR,1,2014,1.0
Globe,LA,L_AGR,1,2015,1.0
Globe,LA,L_AGR,1,2016,1.0
Globe,LA,L_AGR,1,2017,1.0
Globe,LA,L_AGR,1,2018,1.0
Globe,LA,L_AGR,1,2019,1.0
Globe,LA,L_AGR,1,2020,1.0
Globe,LA,L_AGR,1,2021,1.0
Globe,LA,L_AGR,1,2022,1.0
Globe,LA,L_AGR,1,2023,1.0
Globe,LA,L_AGR,1,2024,1.0
Globe,LA,L_AGR,1,2025,1.0
Globe,LA,L_AGR,1,2026,1.0
Globe,LA,L_AGR,1,2027,1.0
Globe,LA,L_AGR,1,2028,1.0
Globe,LA,L_AGR,1,2029,1.0
Globe,LA,L_AGR,1,2030,1.0
Globe,LA,L_AGR,1,2031,1.0
Globe,LA,L_AGR,1,2032,1.0
Globe,LA,L_AGR,1,2033,1.0
Globe,LA,L_AGR,1,2034,1.0
Globe,LA,L_AGR,1,2035,1.0
Globe,LA,L_AGR,1,2036,1.0
Globe,LA,L_AGR,1,2037,1.0
Globe,LA,L_AGR,1,2038,1.0
Globe,LA,L_AGR,1,2039,1.0
Globe,LA,L_AGR,1,2040,1.0
Globe,LA,L_AGR,1,2041,1.0
Globe,LA,L_AGR,1,2042,1.0
Globe,LA,L_AGR,1,2043,1.0
Globe,LA,L_AGR,1,2044,1.0
Globe,LA,L_AGR,1,2045,1.0
Globe,LA,L_AGR,1,2046,1.0
Globe,LA,L_AGR,1,2047,1.0
Globe,LA,L_AGR,1,2048,1.0
Globe,LA,L_AGR,1,2049,1.0
Globe,LA,L_AGR,1,2050,1.0
Globe,LA,L_AGR,1,2051,1.0
Globe,LA,L_AGR,1,2052,1.0
Globe,LA,L_AGR,1,2053,1.0
Globe,LA,L_AGR,1,2054,1.0
Globe,LA,L_AGR,1,2055,1.0
Globe,LA,L_AGR,1,2056,1.0
Globe,LA,L_AGR,1,2057,1.0
Globe,LA,L_AGR,1,2058,1.0
Globe,LA,L_AGR,1,2059,1.0
Globe,LA,L_AGR,1,2060,1.0
Globe,LA,L_AGR,1,2061,1.0
Globe,LA,L_AGR,1,2062,1.0
Globe,LA,L_AGR,1,2063,1.0
Globe,LA,L_AGR,1,2064,1.0
Globe,LA,L_AGR,1,2065,1.0
Globe,LA,L_AGR,1,2066,1.0
Globe,LA,L_AGR,1,2067,1.0
Globe,LA,L_AGR,1,2068,1.0
Globe,LA,L_AGR,1,2069,1.0
Globe,LA,L_AGR,1,2070,1.0
Globe,LA1,L_AGR_VFOO,1,2010,1.0
Globe,LA1,L_AGR_VFOO,1,2011,1.0
Globe,LA1,L_AGR_VFOO,1,2012,1.0
Globe,LA1,L_AGR_VFOO,1,2013,1.0
Globe,LA1,L_AGR_VFOO,1,2014,1.0
Globe,LA1,L_AGR_VFOO,1,2015,1.0
Globe,LA1,L_AGR_VFOO,1,2016,1.0
Globe,LA1,L_AGR_VFOO,1,2017,1.0
Globe,LA1,L_AGR_VFOO,1,2018,1.0
Globe,LA1,L_AGR_VFOO,1,2019,1.0
Globe,LA1,L_AGR_VFOO,1,2020,1.0
Globe,LA1,L_AGR_VFOO,1,2021,1.0
Globe,LA1,L_AGR_VFOO,1,2022,1.0
Globe,LA1,L_AGR_VFOO,1,2023,1.0
Globe,LA1,L_AGR_VFOO,1,2024,1.0
Globe,LA1,L_AGR_VFOO,1,2025,1.0
Globe,LA1,L_AGR_VFOO,1,2026,1.0
Globe,LA1,L_AGR_VFOO,1,2027,1.0
Globe,LA1,L_AGR_VFOO,1,2028,1.0
Globe,LA1,L_AGR_VFOO,1,2029,1.0
Globe,LA1,L_AGR_VFOO,1,2030,1.0
Globe,LA1,L_AGR_VFOO,1,2031,1.0
Globe,LA1,L_AGR_VFOO,1,2032,1.0
Globe,LA1,L_AGR_VFOO,1,2033,1.0
Globe,LA1,L_AGR_VFOO,1,2034,1.0
Globe,LA1,L_AGR_VFOO,1,2035,1.0
Globe,LA1,L_AGR_VFOO,1,2036,1.0
Globe,LA1,L_AGR_VFOO,1,2037,1.0
Globe,LA1,L_AGR_VFOO,1,2038,1.0
Globe,LA1,L_AGR_VFOO,1,2039,1.0
Globe,LA1,L_AGR_VFOO,1,2040,1.0
Globe,LA1,L_AGR_VFOO,1,2041,1.0
Globe,LA1,L_AGR_VFOO,1,2042,1.0
Globe,LA1,L_AGR_VFOO,1,2043,1.0
Globe,LA1,L_AGR_VFOO,1,2044,1.0
Globe,LA1,L_AGR_VFOO,1,2045,1.0
Globe,LA1,L_AGR_VFOO,1,2046,1.0
Globe,LA1,L_AGR_VFOO,1,2047,1.0
Globe,LA1,L_AGR_VFOO,1,2048,1.0
Globe,LA1,L_AGR_VFOO,1,2049,1.0
Globe,LA1,L_AGR_VFOO,1,2050,1.0
Globe,LA1,L_AGR_VFOO,1,2051,1.0
Globe,LA1,L_AGR_VFOO,1,2052,1.0
Globe,LA1,L_AGR_VFOO,1,2053,1.0
Globe,LA1,L_AGR_VFOO,1,2054,1.0
Globe,LA1,L_AGR_VFOO,1,2055,1.0
Globe,LA1,L_AGR_VFOO,1,2056,1.0
Globe,LA1,L_AGR_VFOO,1,2057,1.0
Globe,LA1,L_AGR_VFOO,1,2058,1.0
Globe,LA1,L_AGR_VFOO,1,2059,1.0
Globe,LA1,L_AGR_VFOO,1,2060,1.0
Globe,LA1,L_AGR_VFOO,1,2061,1.0
Globe,LA1,L_AGR_VFOO,1,2062,1.0
Globe,LA1,L_AGR_VFOO,1,2063,1.0
Globe,LA1,L_AGR_VFOO,1,2064,1.0
Globe,LA1,L_AGR_VFOO,1,2065,1.0
Globe,LA1,L_AGR_VFOO,1,2066,1.0
Globe,LA1,L_AGR_VFOO,1,2067,1.0
Globe,LA1,L_AGR_VFOO,1,2068,1.0
Globe,LA1,L_AGR_VFOO,1,2069,1.0
Globe,LA1,L_AGR_VFOO,1,2070,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2010,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2011,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2012,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2013,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2014,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2015,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2016,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2017,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2018,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2019,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2020,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2021,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2022,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2023,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2024,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2025,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2026,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2027,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2028,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2029,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2030,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2031,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2032,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2033,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2034,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2035,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2036,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2037,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2038,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2039,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2040,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2041,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2042,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2043,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2044,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2045,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2046,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2047,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2048,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2049,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2050,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2051,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2052,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2053,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2054,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2055,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2056,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2057,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2058,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2059,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2060,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2061,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2062,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2063,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2064,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2065,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2066,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2067,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2068,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2069,1.0
Globe,LA1_i,L_AGR_VFOOi,1,2070,1.0
Globe,LA1_i_PROD,VFOO_P_LA1,1,2010,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2011,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2012,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2013,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2014,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2015,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2016,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2017,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2018,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2019,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2020,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2021,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2022,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2023,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2024,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2025,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2026,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2027,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2028,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2029,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2030,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2031,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2032,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2033,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2034,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2035,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2036,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2037,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2038,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2039,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2040,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2041,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2042,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2043,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2044,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2045,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2046,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2047,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2048,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2049,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2050,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2051,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2052,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2053,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2054,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2055,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2056,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2057,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2058,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2059,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2060,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2061,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2062,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2063,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2064,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2065,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2066,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2067,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2068,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2069,0.05654
Globe,LA1_i_PROD,VFOO_P_LA1,1,2070,0.05654
Globe,LA1_PROD,VFOO_P_LA1,1,2010,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2011,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2012,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2013,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2014,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2015,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2016,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2017,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2018,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2019,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2020,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2021,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2022,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2023,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2024,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2025,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2026,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2027,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2028,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2029,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2030,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2031,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2032,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2033,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2034,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2035,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2036,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2037,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2038,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2039,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2040,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2041,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2042,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2043,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2044,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2045,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2046,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2047,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2048,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2049,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2050,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2051,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2052,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2053,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2054,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2055,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2056,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2057,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2058,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2059,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2060,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2061,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2062,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2063,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2064,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2065,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2066,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2067,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2068,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2069,0.04265
Globe,LA1_PROD,VFOO_P_LA1,1,2070,0.04265
Globe,LA2,L_AGR_MFOO,1,2010,1.0
Globe,LA2,L_AGR_MFOO,1,2011,1.0
Globe,LA2,L_AGR_MFOO,1,2012,1.0
Globe,LA2,L_AGR_MFOO,1,2013,1.0
Globe,LA2,L_AGR_MFOO,1,2014,1.0
Globe,LA2,L_AGR_MFOO,1,2015,1.0
Globe,LA2,L_AGR_MFOO,1,2016,1.0
Globe,LA2,L_AGR_MFOO,1,2017,1.0
Globe,LA2,L_AGR_MFOO,1,2018,1.0
Globe,LA2,L_AGR_MFOO,1,2019,1.0
Globe,LA2,L_AGR_MFOO,1,2020,1.0
Globe,LA2,L_AGR_MFOO,1,2021,1.0
Globe,LA2,L_AGR_MFOO,1,2022,1.0
Globe,LA2,L_AGR_MFOO,1,2023,1.0
Globe,LA2,L_AGR_MFOO,1,2024,1.0
Globe,LA2,L_AGR_MFOO,1,2025,1.0
Globe,LA2,L_AGR_MFOO,1,2026,1.0
Globe,LA2,L_AGR_MFOO,1,2027,1.0
Globe,LA2,L_AGR_MFOO,1,2028,1.0
Globe,LA2,L_AGR_MFOO,1,2029,1.0
Globe,LA2,L_AGR_MFOO,1,2030,1.0
Globe,LA2,L_AGR_MFOO,1,2031,1.0
Globe,LA2,L_AGR_MFOO,1,2032,1.0
Globe,LA2,L_AGR_MFOO,1,2033,1.0
Globe,LA2,L_AGR_MFOO,1,2034,1.0
Globe,LA2,L_AGR_MFOO,1,2035,1.0
Globe,LA2,L_AGR_MFOO,1,2036,1.0
Globe,LA2,L_AGR_MFOO,1,2037,1.0
Globe,LA2,L_AGR_MFOO,1,2038,1.0
Globe,LA2,L_AGR_MFOO,1,2039,1.0
Globe,LA2,L_AGR_MFOO,1,2040,1.0
Globe,LA2,L_AGR_MFOO,1,2041,1.0
Globe,LA2,L_AGR_MFOO,1,2042,1.0
Globe,LA2,L_AGR_MFOO,1,2043,1.0
Globe,LA2,L_AGR_MFOO,1,2044,1.0
Globe,LA2,L_AGR_MFOO,1,2045,1.0
Globe,LA2,L_AGR_MFOO,1,2046,1.0
Globe,LA2,L_AGR_MFOO,1,2047,1.0
Globe,LA2,L_AGR_MFOO,1,2048,1.0
Globe,LA2,L_AGR_MFOO,1,2049,1.0
Globe,LA2,L_AGR_MFOO,1,2050,1.0
Globe,LA2,L_AGR_MFOO,1,2051,1.0
Globe,LA2,L_AGR_MFOO,1,2052,1.0
Globe,LA2,L_AGR_MFOO,1,2053,1.0
Globe,LA2,L_AGR_MFOO,1,2054,1.0
Globe,LA2,L_AGR_MFOO,1,2055,1.0
Globe,LA2,L_AGR_MFOO,1,2056,1.0
Globe,LA2,L_AGR_MFOO,1,2057,1.0
Globe,LA2,L_AGR_MFOO,1,2058,1.0
Globe,LA2,L_AGR_MFOO,1,2059,1.0
Globe,LA2,L_AGR_MFOO,1,2060,1.0
Globe,LA2,L_AGR_MFOO,1,2061,1.0
Globe,LA2,L_AGR_MFOO,1,2062,1.0
Globe,LA2,L_AGR_MFOO,1,2063,1.0
Globe,LA2,L_AGR_MFOO,1,2064,1.0
Globe,LA2,L_AGR_MFOO,1,2065,1.0
Globe,LA2,L_AGR_MFOO,1,2066,1.0
Globe,LA2,L_AGR_MFOO,1,2067,1.0
Globe,LA2,L_AGR_MFOO,1,2068,1.0
Globe,LA2,L_AGR_MFOO,1,2069,1.0
Globe,LA2,L_AGR_MFOO,1,2070,1.0
Globe,LA2_PROD,MFOO_P_LA2,1,2010,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2011,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2012,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2013,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2014,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2015,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2016,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2017,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2018,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2019,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2020,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2021,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2022,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2023,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2024,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2025,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2026,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2027,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2028,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2029,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2030,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2031,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2032,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2033,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2034,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2035,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2036,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2037,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2038,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2039,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2040,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2041,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2042,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2043,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2044,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2045,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2046,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2047,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2048,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2049,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2050,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2051,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2052,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2053,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2054,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2055,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2056,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2057,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2058,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2059,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2060,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2061,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2062,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2063,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2064,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2065,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2066,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2067,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2068,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2069,0.0018
Globe,LA2_PROD,MFOO_P_LA2,1,2070,0.0018
Globe,LandRes,LAND,1,2010,1.0
Globe,LandRes,LAND,1,2011,1.0
Globe,LandRes,LAND,1,2012,1.0
Globe,LandRes,LAND,1,2013,1.0
Globe,LandRes,LAND,1,2014,1.0
Globe,LandRes,LAND,1,2015,1.0
Globe,LandRes,LAND,1,2016,1.0
Globe,LandRes,LAND,1,2017,1.0
Globe,LandRes,LAND,1,2018,1.0
Globe,LandRes,LAND,1,2019,1.0
Globe,LandRes,LAND,1,2020,1.0
Globe,LandRes,LAND,1,2021,1.0
Globe,LandRes,LAND,1,2022,1.0
Globe,LandRes,LAND,1,2023,1.0
Globe,LandRes,LAND,1,2024,1.0
Globe,LandRes,LAND,1,2025,1.0
Globe,LandRes,LAND,1,2026,1.0
Globe,LandRes,LAND,1,2027,1.0
