REGION,_REGION,TIMESLICE,FUEL,YEAR,VALUE
Globe,Globe,ID,C1_F_CLS,2021,-0.0
Globe,Globe,ID,C1_F_CLS,2022,-0.0
Globe,Globe,ID,C1_F_CLS,2023,-0.0
Globe,Globe,ID,C1_F_CLS,2024,-0.0
Globe,Globe,ID,C1_F_CLS,2025,-0.0
Globe,Globe,ID,C1_F_CLS,2026,-0.0
Globe,Globe,ID,C1_F_CLS,2027,-0.0
Globe,Globe,ID,C1_F_CLS,2028,-0.0
Globe,Globe,ID,C1_F_CLS,2029,-0.0
Globe,Globe,ID,C1_F_CLS,2030,-0.0
Globe,Globe,ID,C1_F_CLS,2031,-0.0
Globe,Globe,ID,C1_F_CLS,2032,-0.0
Globe,Globe,ID,C1_F_CLS,2033,-0.0
Globe,Globe,ID,C1_F_CLS,2034,-0.0
Globe,Globe,ID,C1_F_CLS,2035,-0.0
Globe,Globe,ID,C1_F_CLS,2036,-0.0
Globe,Globe,ID,C1_F_CLS,2037,-0.0
Globe,Globe,ID,C1_F_CLS,2038,-0.0
Globe,Globe,ID,C1_F_CLS,2039,-0.0
Globe,Globe,ID,C1_F_CLS,2040,-0.0
Globe,Globe,ID,C1_F_CLS,2041,-0.0
Globe,Globe,ID,C1_F_CLS,2042,-0.0
Globe,Globe,ID,C1_F_CLS,2043,-0.0
Globe,Globe,ID,C1_F_CLS,2044,-0.0
Globe,Globe,ID,C1_F_CLS,2045,-0.0
Globe,Globe,ID,C1_F_CLS,2046,-0.0
Globe,Globe,ID,C1_F_CLS,2047,-0.0
Globe,Globe,ID,C1_F_CLS,2048,-0.0
Globe,Globe,ID,C1_F_CLS,2049,-0.0
Globe,Globe,ID,C1_F_CLS,2050,-0.0
Globe,Globe,ID,C1_F_CLS,2051,-0.0
Globe,Globe,ID,C1_F_CLS,2052,-0.0
Globe,Globe,ID,C1_F_CLS,2053,-0.0
Globe,Globe,ID,C1_F_CLS,2054,-0.0
Globe,Globe,ID,C1_F_CLS,2055,-0.0
Globe,Globe,ID,C1_F_CLS,2056,-0.0
Globe,Globe,ID,C1_F_CLS,2057,-0.0
Globe,Globe,ID,C1_F_CLS,2058,-0.0
Globe,Globe,ID,C1_F_CLS,2059,-0.0
Globe,Globe,ID,C1_F_CLS,2060,-0.0
Globe,Globe,ID,C1_F_CLS,2061,-0.0
Globe,Globe,ID,C1_F_CLS,2062,-0.0
Globe,Globe,ID,C1_F_CLS,2063,-0.0
Globe,Globe,ID,C1_F_CLS,2064,-0.0
Globe,Globe,ID,C1_F_CLS,2065,-0.0
Globe,Globe,ID,C1_F_CLS,2066,-0.0
Globe,Globe,ID,C1_F_CLS,2067,-0.0
Globe,Globe,ID,C1_F_CLS,2068,-0.0
Globe,Globe,ID,C1_F_CLS,2069,-0.0
Globe,Globe,ID,C1_F_CLS,2070,-0.0
Globe,Globe,ID,C1_F_HEA_I,2010,-0.0
Globe,Globe,ID,C1_F_HEA_I,2011,-0.0
Globe,Globe,ID,C1_F_HEA_I,2012,-0.0
Globe,Globe,ID,C1_F_HEA_I,2013,-0.0
Globe,Globe,ID,C1_F_HEA_I,2014,-0.0
Globe,Globe,ID,C1_F_HEA_I,2015,-0.0
Globe,Globe,ID,C1_F_HEA_I,2016,-0.0
Globe,Globe,ID,C1_F_HEA_I,2017,-0.0
Globe,Globe,ID,C1_F_HEA_I,2018,-0.0
Globe,Globe,ID,C1_F_HEA_I,2019,-0.0
Globe,Globe,ID,C1_F_HEA_I,2020,-0.0
Globe,Globe,ID,C1_F_HEA_I,2021,-0.0
Globe,Globe,ID,C1_F_HEA_I,2022,-0.0
Globe,Globe,ID,C1_F_HEA_I,2023,-0.0
Globe,Globe,ID,C1_F_HEA_I,2024,-0.0
Globe,Globe,ID,C1_F_HEA_I,2025,-0.0
Globe,Globe,ID,C1_F_HEA_I,2026,-0.0
Globe,Globe,ID,C1_F_HEA_I,2027,-0.0
Globe,Globe,ID,C1_F_HEA_I,2028,-0.0
Globe,Globe,ID,C1_F_HEA_I,2029,-0.0
Globe,Globe,ID,C1_F_HEA_I,2030,-0.0
Globe,Globe,ID,C1_F_HEA_I,2031,-0.0
Globe,Globe,ID,C1_F_HEA_I,2032,-0.0
Globe,Globe,ID,C1_F_HEA_I,2033,-0.0
Globe,Globe,ID,C1_F_HEA_I,2034,-0.0
Globe,Globe,ID,C1_F_HEA_I,2035,-0.0
Globe,Globe,ID,C1_F_HEA_I,2036,-0.0
Globe,Globe,ID,C1_F_HEA_I,2037,-0.0
Globe,Globe,ID,C1_F_HEA_I,2038,-0.0
Globe,Globe,ID,C1_F_HEA_I,2039,-0.0
Globe,Globe,ID,C1_F_HEA_I,2040,-0.0
Globe,Globe,ID,C1_F_HEA_I,2041,-0.0
Globe,Globe,ID,C1_F_HEA_I,2042,-0.0
Globe,Globe,ID,C1_F_HEA_I,2043,-0.0
Globe,Globe,ID,C1_F_HEA_I,2044,-0.0
Globe,Globe,ID,C1_F_HEA_I,2045,-0.0
Globe,Globe,ID,C1_F_HEA_I,2046,-0.0
Globe,Globe,ID,C1_F_HEA_I,2047,-0.0
Globe,Globe,ID,C1_F_HEA_I,2048,-0.0
Globe,Globe,ID,C1_F_HEA_I,2049,-0.0
Globe,Globe,ID,C1_F_HEA_I,2050,-0.0
Globe,Globe,ID,C1_F_HEA_I,2051,-0.0
Globe,Globe,ID,C1_F_HEA_I,2052,-0.0
Globe,Globe,ID,C1_F_HEA_I,2053,-0.0
Globe,Globe,ID,C1_F_HEA_I,2054,-0.0
Globe,Globe,ID,C1_F_HEA_I,2055,-0.0
Globe,Globe,ID,C1_F_HEA_I,2056,-0.0
Globe,Globe,ID,C1_F_HEA_I,2057,-0.0
Globe,Globe,ID,C1_F_HEA_I,2058,-0.0
Globe,Globe,ID,C1_F_HEA_I,2059,-0.0
Globe,Globe,ID,C1_F_HEA_I,2060,-0.0
Globe,Globe,ID,C1_F_HEA_I,2061,-0.0
Globe,Globe,ID,C1_F_HEA_I,2062,-0.0
Globe,Globe,ID,C1_F_HEA_I,2063,-0.0
Globe,Globe,ID,C1_F_HEA_I,2064,-0.0
Globe,Globe,ID,C1_F_HEA_I,2065,-0.0
Globe,Globe,ID,C1_F_HEA_I,2066,-0.0
Globe,Globe,ID,C1_F_HEA_I,2067,-0.0
Globe,Globe,ID,C1_F_HEA_I,2068,-0.0
Globe,Globe,ID,C1_F_HEA_I,2069,-0.0
Globe,Globe,ID,C1_F_HEA_I,2070,-0.0
Globe,Globe,ID,C1_F_HEA_R,2010,-0.0
Globe,Globe,ID,C1_F_HEA_R,2011,-0.0
Globe,Globe,ID,C1_F_HEA_R,2012,-0.0
Globe,Globe,ID,C1_F_HEA_R,2013,-0.0
Globe,Globe,ID,C1_F_HEA_R,2014,-0.0
Globe,Globe,ID,C1_F_HEA_R,2015,-0.0
Globe,Globe,ID,C1_F_HEA_R,2016,-0.0
Globe,Globe,ID,C1_F_HEA_R,2017,-0.0
Globe,Globe,ID,C1_F_HEA_R,2018,-0.0
Globe,Globe,ID,C1_F_HEA_R,2019,-0.0
Globe,Globe,ID,C1_F_HEA_R,2020,-0.0
Globe,Globe,ID,C1_F_HEA_R,2021,-0.0
Globe,Globe,ID,C1_F_HEA_R,2022,-0.0
Globe,Globe,ID,C1_F_HEA_R,2023,-0.0
Globe,Globe,ID,C1_F_HEA_R,2024,-0.0
Globe,Globe,ID,C1_F_HEA_R,2025,-0.0
Globe,Globe,ID,C1_F_HEA_R,2026,-0.0
Globe,Globe,ID,C1_F_HEA_R,2027,-0.0
Globe,Globe,ID,C1_F_HEA_R,2028,-0.0
Globe,Globe,ID,C1_F_HEA_R,2029,-0.0
Globe,Globe,ID,C1_F_HEA_R,2030,-0.0
Globe,Globe,ID,C1_F_HEA_R,2031,-0.0
Globe,Globe,ID,C1_F_HEA_R,2032,-0.0
Globe,Globe,ID,C1_F_HEA_R,2033,-0.0
Globe,Globe,ID,C1_F_HEA_R,2034,-0.0
Globe,Globe,ID,C1_F_HEA_R,2035,-0.0
Globe,Globe,ID,C1_F_HEA_R,2036,-0.0
Globe,Globe,ID,C1_F_HEA_R,2037,-0.0
Globe,Globe,ID,C1_F_HEA_R,2038,-0.0
Globe,Globe,ID,C1_F_HEA_R,2039,-0.0
Globe,Globe,ID,C1_F_HEA_R,2040,-0.0
Globe,Globe,ID,C1_F_HEA_R,2041,-0.0
Globe,Globe,ID,C1_F_HEA_R,2042,-0.0
Globe,Globe,ID,C1_F_HEA_R,2043,-0.0
Globe,Globe,ID,C1_F_HEA_R,2044,-0.0
Globe,Globe,ID,C1_F_HEA_R,2045,-0.0
Globe,Globe,ID,C1_F_HEA_R,2046,-0.0
Globe,Globe,ID,C1_F_HEA_R,2047,-0.0
Globe,Globe,ID,C1_F_HEA_R,2048,-0.0
Globe,Globe,ID,C1_F_HEA_R,2049,-0.0
Globe,Globe,ID,C1_F_HEA_R,2050,-0.0
Globe,Globe,ID,C1_F_HEA_R,2051,-0.0
Globe,Globe,ID,C1_F_HEA_R,2052,-0.0
Globe,Globe,ID,C1_F_HEA_R,2053,-0.0
Globe,Globe,ID,C1_F_HEA_R,2054,-0.0
Globe,Globe,ID,C1_F_HEA_R,2055,-0.0
Globe,Globe,ID,C1_F_HEA_R,2056,-0.0
Globe,Globe,ID,C1_F_HEA_R,2057,-0.0
Globe,Globe,ID,C1_F_HEA_R,2058,-0.0
Globe,Globe,ID,C1_F_HEA_R,2059,-0.0
Globe,Globe,ID,C1_F_HEA_R,2060,-0.0
Globe,Globe,ID,C1_F_HEA_R,2061,-0.0
Globe,Globe,ID,C1_F_HEA_R,2062,-0.0
Globe,Globe,ID,C1_F_HEA_R,2063,-0.0
Globe,Globe,ID,C1_F_HEA_R,2064,-0.0
Globe,Globe,ID,C1_F_HEA_R,2065,-0.0
Globe,Globe,ID,C1_F_HEA_R,2066,-0.0
Globe,Globe,ID,C1_F_HEA_R,2067,-0.0
Globe,Globe,ID,C1_F_HEA_R,2068,-0.0
Globe,Globe,ID,C1_F_HEA_R,2069,-0.0
Globe,Globe,ID,C1_F_HEA_R,2070,-0.0
Globe,Globe,ID,C1_F_MOT,2010,-0.0
Globe,Globe,ID,C1_F_MOT,2011,-0.0
Globe,Globe,ID,C1_F_MOT,2012,-0.0
Globe,Globe,ID,C1_F_MOT,2013,-0.0
Globe,Globe,ID,C1_F_MOT,2014,-0.0
Globe,Globe,ID,C1_F_MOT,2015,-0.0
Globe,Globe,ID,C1_F_MOT,2016,-0.0
Globe,Globe,ID,C1_F_MOT,2017,-0.0
Globe,Globe,ID,C1_F_MOT,2018,-0.0
Globe,Globe,ID,C1_F_MOT,2019,-0.0
Globe,Globe,ID,C1_F_MOT,2020,-0.0
Globe,Globe,ID,C1_F_MOT,2021,-0.0
Globe,Globe,ID,C1_F_MOT,2022,-0.0
Globe,Globe,ID,C1_F_MOT,2023,-0.0
Globe,Globe,ID,C1_F_MOT,2024,-0.0
Globe,Globe,ID,C1_F_MOT,2025,-0.0
Globe,Globe,ID,C1_F_MOT,2026,-0.0
Globe,Globe,ID,C1_F_MOT,2027,-0.0
Globe,Globe,ID,C1_F_MOT,2028,-0.0
Globe,Globe,ID,C1_F_MOT,2029,-0.0
Globe,Globe,ID,C1_F_MOT,2030,-0.0
Globe,Globe,ID,C1_F_MOT,2031,-0.0
Globe,Globe,ID,C1_F_MOT,2032,-0.0
Globe,Globe,ID,C1_F_MOT,2033,-0.0
Globe,Globe,ID,C1_F_MOT,2034,-0.0
Globe,Globe,ID,C1_F_MOT,2035,-0.0
Globe,Globe,ID,C1_F_MOT,2036,-0.0
Globe,Globe,ID,C1_F_MOT,2037,-0.0
Globe,Globe,ID,C1_F_MOT,2038,-0.0
Globe,Globe,ID,C1_F_MOT,2039,-0.0
Globe,Globe,ID,C1_F_MOT,2040,-0.0
Globe,Globe,ID,C1_F_MOT,2041,-0.0
Globe,Globe,ID,C1_F_MOT,2042,-0.0
Globe,Globe,ID,C1_F_MOT,2043,-0.0
Globe,Globe,ID,C1_F_MOT,2044,-0.0
Globe,Globe,ID,C1_F_MOT,2045,-0.0
Globe,Globe,ID,C1_F_MOT,2046,-0.0
Globe,Globe,ID,C1_F_MOT,2047,-0.0
Globe,Globe,ID,C1_F_MOT,2048,-0.0
Globe,Globe,ID,C1_F_MOT,2049,-0.0
Globe,Globe,ID,C1_F_MOT,2050,-0.0
Globe,Globe,ID,C1_F_MOT,2051,-0.0
Globe,Globe,ID,C1_F_MOT,2052,-0.0
Globe,Globe,ID,C1_F_MOT,2053,-0.0
Globe,Globe,ID,C1_F_MOT,2054,-0.0
Globe,Globe,ID,C1_F_MOT,2055,-0.0
Globe,Globe,ID,C1_F_MOT,2056,-0.0
Globe,Globe,ID,C1_F_MOT,2057,-0.0
Globe,Globe,ID,C1_F_MOT,2058,-0.0
Globe,Globe,ID,C1_F_MOT,2059,-0.0
Globe,Globe,ID,C1_F_MOT,2060,-0.0
Globe,Globe,ID,C1_F_MOT,2061,-0.0
Globe,Globe,ID,C1_F_MOT,2062,-0.0
Globe,Globe,ID,C1_F_MOT,2063,-0.0
Globe,Globe,ID,C1_F_MOT,2064,-0.0
Globe,Globe,ID,C1_F_MOT,2065,-0.0
Globe,Globe,ID,C1_F_MOT,2066,-0.0
Globe,Globe,ID,C1_F_MOT,2067,-0.0
Globe,Globe,ID,C1_F_MOT,2068,-0.0
Globe,Globe,ID,C1_F_MOT,2069,-0.0
Globe,Globe,ID,C1_F_MOT,2070,-0.0
Globe,Globe,ID,C1_F_RD,2010,-0.0
Globe,Globe,ID,C1_F_RD,2011,-0.0
Globe,Globe,ID,C1_F_RD,2012,-0.0
Globe,Globe,ID,C1_F_RD,2013,-0.0
Globe,Globe,ID,C1_F_RD,2014,-0.0
Globe,Globe,ID,C1_F_RD,2015,-0.0
Globe,Globe,ID,C1_F_RD,2016,-0.0
Globe,Globe,ID,C1_F_RD,2017,-0.0
Globe,Globe,ID,C1_F_RD,2018,-0.0
Globe,Globe,ID,C1_F_RD,2019,-0.0
Globe,Globe,ID,C1_F_RD,2020,-0.0
Globe,Globe,ID,C1_F_RD,2021,-0.0
Globe,Globe,ID,C1_F_RD,2022,-0.0
Globe,Globe,ID,C1_F_RD,2023,-0.0
Globe,Globe,ID,C1_F_RD,2024,-0.0
Globe,Globe,ID,C1_F_RD,2025,-0.0
Globe,Globe,ID,C1_F_RD,2026,-0.0
Globe,Globe,ID,C1_F_RD,2027,-0.0
Globe,Globe,ID,C1_F_RD,2028,-0.0
Globe,Globe,ID,C1_F_RD,2029,-0.0
Globe,Globe,ID,C1_F_RD,2030,-0.0
Globe,Globe,ID,C1_F_RD,2031,-0.0
Globe,Globe,ID,C1_F_RD,2032,-0.0
Globe,Globe,ID,C1_F_RD,2033,-0.0
Globe,Globe,ID,C1_F_RD,2034,-0.0
Globe,Globe,ID,C1_F_RD,2035,-0.0
Globe,Globe,ID,C1_F_RD,2036,-0.0
Globe,Globe,ID,C1_F_RD,2037,-0.0
Globe,Globe,ID,C1_F_RD,2038,-0.0
Globe,Globe,ID,C1_F_RD,2039,-0.0
Globe,Globe,ID,C1_F_RD,2040,-0.0
Globe,Globe,ID,C1_F_RD,2041,-0.0
Globe,Globe,ID,C1_F_RD,2042,-0.0
Globe,Globe,ID,C1_F_RD,2043,-0.0
Globe,Globe,ID,C1_F_RD,2044,-0.0
Globe,Globe,ID,C1_F_RD,2045,-0.0
Globe,Globe,ID,C1_F_RD,2046,-0.0
Globe,Globe,ID,C1_F_RD,2047,-0.0
Globe,Globe,ID,C1_F_RD,2048,-0.0
Globe,Globe,ID,C1_F_RD,2049,-0.0
Globe,Globe,ID,C1_F_RD,2050,-0.0
Globe,Globe,ID,C1_F_RD,2051,-0.0
Globe,Globe,ID,C1_F_RD,2052,-0.0
Globe,Globe,ID,C1_F_RD,2053,-0.0
Globe,Globe,ID,C1_F_RD,2054,-0.0
Globe,Globe,ID,C1_F_RD,2055,-0.0
Globe,Globe,ID,C1_F_RD,2056,-0.0
Globe,Globe,ID,C1_F_RD,2057,-0.0
Globe,Globe,ID,C1_F_RD,2058,-0.0
Globe,Globe,ID,C1_F_RD,2059,-0.0
Globe,Globe,ID,C1_F_RD,2060,-0.0
Globe,Globe,ID,C1_F_RD,2061,-0.0
Globe,Globe,ID,C1_F_RD,2062,-0.0
Globe,Globe,ID,C1_F_RD,2063,-0.0
Globe,Globe,ID,C1_F_RD,2064,-0.0
Globe,Globe,ID,C1_F_RD,2065,-0.0
Globe,Globe,ID,C1_F_RD,2066,-0.0
Globe,Globe,ID,C1_F_RD,2067,-0.0
Globe,Globe,ID,C1_F_RD,2068,-0.0
Globe,Globe,ID,C1_F_RD,2069,-0.0
Globe,Globe,ID,C1_F_RD,2070,-0.0
Globe,Globe,ID,C1_F_RL,2010,-0.0
Globe,Globe,ID,C1_F_RL,2011,-0.0
Globe,Globe,ID,C1_F_RL,2012,-0.0
Globe,Globe,ID,C1_F_RL,2013,-0.0
Globe,Globe,ID,C1_F_RL,2014,-0.0
Globe,Globe,ID,C1_F_RL,2015,-0.0
Globe,Globe,ID,C1_F_RL,2016,-0.0
Globe,Globe,ID,C1_F_RL,2017,-0.0
Globe,Globe,ID,C1_F_RL,2018,-0.0
Globe,Globe,ID,C1_F_RL,2019,-0.0
Globe,Globe,ID,C1_F_RL,2020,-0.0
Globe,Globe,ID,C1_F_RL,2021,-0.0
Globe,Globe,ID,C1_F_RL,2022,-0.0
Globe,Globe,ID,C1_F_RL,2023,-0.0
Globe,Globe,ID,C1_F_RL,2024,-0.0
Globe,Globe,ID,C1_F_RL,2025,-0.0
Globe,Globe,ID,C1_F_RL,2026,-0.0
Globe,Globe,ID,C1_F_RL,2027,-0.0
Globe,Globe,ID,C1_F_RL,2028,-0.0
Globe,Globe,ID,C1_F_RL,2029,-0.0
Globe,Globe,ID,C1_F_RL,2030,-0.0
Globe,Globe,ID,C1_F_RL,2031,-0.0
Globe,Globe,ID,C1_F_RL,2032,-0.0
Globe,Globe,ID,C1_F_RL,2033,-0.0
Globe,Globe,ID,C1_F_RL,2034,-0.0
Globe,Globe,ID,C1_F_RL,2035,-0.0
Globe,Globe,ID,C1_F_RL,2036,-0.0
Globe,Globe,ID,C1_F_RL,2037,-0.0
Globe,Globe,ID,C1_F_RL,2038,-0.0
Globe,Globe,ID,C1_F_RL,2039,-0.0
Globe,Globe,ID,C1_F_RL,2040,-0.0
Globe,Globe,ID,C1_F_RL,2041,-0.0
Globe,Globe,ID,C1_F_RL,2042,-0.0
Globe,Globe,ID,C1_F_RL,2043,-0.0
Globe,Globe,ID,C1_F_RL,2044,-0.0
Globe,Globe,ID,C1_F_RL,2045,-0.0
Globe,Globe,ID,C1_F_RL,2046,-0.0
Globe,Globe,ID,C1_F_RL,2047,-0.0
Globe,Globe,ID,C1_F_RL,2048,-0.0
Globe,Globe,ID,C1_F_RL,2049,-0.0
Globe,Globe,ID,C1_F_RL,2050,-0.0
Globe,Globe,ID,C1_F_RL,2051,-0.0
Globe,Globe,ID,C1_F_RL,2052,-0.0
Globe,Globe,ID,C1_F_RL,2053,-0.0
Globe,Globe,ID,C1_F_RL,2054,-0.0
Globe,Globe,ID,C1_F_RL,2055,-0.0
Globe,Globe,ID,C1_F_RL,2056,-0.0
Globe,Globe,ID,C1_F_RL,2057,-0.0
Globe,Globe,ID,C1_F_RL,2058,-0.0
Globe,Globe,ID,C1_F_RL,2059,-0.0
Globe,Globe,ID,C1_F_RL,2060,-0.0
Globe,Globe,ID,C1_F_RL,2061,-0.0
Globe,Globe,ID,C1_F_RL,2062,-0.0
Globe,Globe,ID,C1_F_RL,2063,-0.0
Globe,Globe,ID,C1_F_RL,2064,-0.0
Globe,Globe,ID,C1_F_RL,2065,-0.0
Globe,Globe,ID,C1_F_RL,2066,-0.0
Globe,Globe,ID,C1_F_RL,2067,-0.0
Globe,Globe,ID,C1_F_RL,2068,-0.0
Globe,Globe,ID,C1_F_RL,2069,-0.0
Globe,Globe,ID,C1_F_RL,2070,-0.0
Globe,Globe,ID,C1_P_BIO,2010,-0.0
Globe,Globe,ID,C1_P_BIO,2011,-0.0
Globe,Globe,ID,C1_P_BIO,2012,-0.0
Globe,Globe,ID,C1_P_BIO,2013,-0.0
Globe,Globe,ID,C1_P_BIO,2014,-0.0
Globe,Globe,ID,C1_P_BIO,2015,-0.0
Globe,Globe,ID,C1_P_BIO,2016,-0.0
Globe,Globe,ID,C1_P_BIO,2017,-0.0
Globe,Globe,ID,C1_P_BIO,2018,-0.0
Globe,Globe,ID,C1_P_BIO,2019,-0.0
Globe,Globe,ID,C1_P_BIO,2020,-0.0
Globe,Globe,ID,C1_P_BIO,2021,-0.0
Globe,Globe,ID,C1_P_BIO,2022,-0.0
Globe,Globe,ID,C1_P_BIO,2023,-0.0
Globe,Globe,ID,C1_P_BIO,2024,-0.0
Globe,Globe,ID,C1_P_BIO,2025,-0.0
Globe,Globe,ID,C1_P_BIO,2026,-0.0
Globe,Globe,ID,C1_P_BIO,2027,-0.0
Globe,Globe,ID,C1_P_BIO,2028,-0.0
Globe,Globe,ID,C1_P_BIO,2029,-0.0
Globe,Globe,ID,C1_P_BIO,2030,-0.0
Globe,Globe,ID,C1_P_BIO,2031,-0.0
Globe,Globe,ID,C1_P_BIO,2032,-0.0
Globe,Globe,ID,C1_P_BIO,2033,-0.0
Globe,Globe,ID,C1_P_BIO,2034,-0.0
Globe,Globe,ID,C1_P_BIO,2035,-0.0
Globe,Globe,ID,C1_P_BIO,2036,-0.0
Globe,Globe,ID,C1_P_BIO,2037,-0.0
Globe,Globe,ID,C1_P_BIO,2038,-0.0
Globe,Globe,ID,C1_P_BIO,2039,-0.0
Globe,Globe,ID,C1_P_BIO,2040,-0.0
Globe,Globe,ID,C1_P_BIO,2041,-0.0
Globe,Globe,ID,C1_P_BIO,2042,-0.0
Globe,Globe,ID,C1_P_BIO,2043,-0.0
Globe,Globe,ID,C1_P_BIO,2044,-0.0
Globe,Globe,ID,C1_P_BIO,2045,-0.0
Globe,Globe,ID,C1_P_BIO,2046,-0.0
Globe,Globe,ID,C1_P_BIO,2047,-0.0
Globe,Globe,ID,C1_P_BIO,2048,-0.0
Globe,Globe,ID,C1_P_BIO,2049,-0.0
Globe,Globe,ID,C1_P_BIO,2050,-0.0
Globe,Globe,ID,C1_P_BIO,2051,-0.0
Globe,Globe,ID,C1_P_BIO,2052,-0.0
Globe,Globe,ID,C1_P_BIO,2053,-0.0
Globe,Globe,ID,C1_P_BIO,2054,-0.0
Globe,Globe,ID,C1_P_BIO,2055,-0.0
Globe,Globe,ID,C1_P_BIO,2056,-0.0
Globe,Globe,ID,C1_P_BIO,2057,-0.0
Globe,Globe,ID,C1_P_BIO,2058,-0.0
Globe,Globe,ID,C1_P_BIO,2059,-0.0
Globe,Globe,ID,C1_P_BIO,2060,-0.0
Globe,Globe,ID,C1_P_BIO,2061,-0.0
Globe,Globe,ID,C1_P_BIO,2062,-0.0
Globe,Globe,ID,C1_P_BIO,2063,-0.0
Globe,Globe,ID,C1_P_BIO,2064,-0.0
Globe,Globe,ID,C1_P_BIO,2065,-0.0
Globe,Globe,ID,C1_P_BIO,2066,-0.0
Globe,Globe,ID,C1_P_BIO,2067,-0.0
Globe,Globe,ID,C1_P_BIO,2068,-0.0
Globe,Globe,ID,C1_P_BIO,2069,-0.0
Globe,Globe,ID,C1_P_BIO,2070,-0.0
Globe,Globe,ID,C1_P_BIOW,2010,-0.0
Globe,Globe,ID,C1_P_BIOW,2011,-0.0
Globe,Globe,ID,C1_P_BIOW,2012,-0.0
Globe,Globe,ID,C1_P_BIOW,2013,-0.0
Globe,Globe,ID,C1_P_BIOW,2014,-0.0
Globe,Globe,ID,C1_P_BIOW,2015,-0.0
Globe,Globe,ID,C1_P_BIOW,2016,-0.0
Globe,Globe,ID,C1_P_BIOW,2017,-0.0
Globe,Globe,ID,C1_P_BIOW,2018,-0.0
Globe,Globe,ID,C1_P_BIOW,2019,-0.0
Globe,Globe,ID,C1_P_BIOW,2020,-0.0
Globe,Globe,ID,C1_P_BIOW,2021,-0.0
Globe,Globe,ID,C1_P_BIOW,2022,-0.0
Globe,Globe,ID,C1_P_BIOW,2023,-0.0
Globe,Globe,ID,C1_P_BIOW,2024,-0.0
Globe,Globe,ID,C1_P_BIOW,2025,-0.0
Globe,Globe,ID,C1_P_BIOW,2026,-0.0
Globe,Globe,ID,C1_P_BIOW,2027,-0.0
Globe,Globe,ID,C1_P_BIOW,2028,-0.0
Globe,Globe,ID,C1_P_BIOW,2029,-0.0
Globe,Globe,ID,C1_P_BIOW,2030,-0.0
Globe,Globe,ID,C1_P_BIOW,2031,-0.0
Globe,Globe,ID,C1_P_BIOW,2032,-0.0
Globe,Globe,ID,C1_P_BIOW,2033,-0.0
Globe,Globe,ID,C1_P_BIOW,2034,-0.0
Globe,Globe,ID,C1_P_BIOW,2035,-0.0
Globe,Globe,ID,C1_P_BIOW,2036,-0.0
Globe,Globe,ID,C1_P_BIOW,2037,-0.0
Globe,Globe,ID,C1_P_BIOW,2038,-0.0
Globe,Globe,ID,C1_P_BIOW,2039,-0.0
Globe,Globe,ID,C1_P_BIOW,2040,-0.0
Globe,Globe,ID,C1_P_BIOW,2041,-0.0
Globe,Globe,ID,C1_P_BIOW,2042,-0.0
Globe,Globe,ID,C1_P_BIOW,2043,-0.0
Globe,Globe,ID,C1_P_BIOW,2044,-0.0
Globe,Globe,ID,C1_P_BIOW,2045,-0.0
Globe,Globe,ID,C1_P_BIOW,2046,-0.0
Globe,Globe,ID,C1_P_BIOW,2047,-0.0
Globe,Globe,ID,C1_P_BIOW,2048,-0.0
Globe,Globe,ID,C1_P_BIOW,2049,-0.0
Globe,Globe,ID,C1_P_BIOW,2050,-0.0
Globe,Globe,ID,C1_P_BIOW,2051,-0.0
Globe,Globe,ID,C1_P_BIOW,2052,-0.0
Globe,Globe,ID,C1_P_BIOW,2053,-0.0
Globe,Globe,ID,C1_P_BIOW,2054,-0.0
Globe,Globe,ID,C1_P_BIOW,2055,-0.0
Globe,Globe,ID,C1_P_BIOW,2056,-0.0
Globe,Globe,ID,C1_P_BIOW,2057,-0.0
Globe,Globe,ID,C1_P_BIOW,2058,-0.0
Globe,Globe,ID,C1_P_BIOW,2059,-0.0
Globe,Globe,ID,C1_P_BIOW,2060,-0.0
Globe,Globe,ID,C1_P_BIOW,2061,-0.0
Globe,Globe,ID,C1_P_BIOW,2062,-0.0
Globe,Globe,ID,C1_P_BIOW,2063,-0.0
Globe,Globe,ID,C1_P_BIOW,2064,-0.0
Globe,Globe,ID,C1_P_BIOW,2065,-0.0
Globe,Globe,ID,C1_P_BIOW,2066,-0.0
Globe,Globe,ID,C1_P_BIOW,2067,-0.0
Globe,Globe,ID,C1_P_BIOW,2068,-0.0
Globe,Globe,ID,C1_P_BIOW,2069,-0.0
Globe,Globe,ID,C1_P_BIOW,2070,-0.0
Globe,Globe,ID,C1_P_BIOW2,2010,-0.0
Globe,Globe,ID,C1_P_BIOW2,2011,-0.0
Globe,Globe,ID,C1_P_BIOW2,2012,-0.0
Globe,Globe,ID,C1_P_BIOW2,2013,-0.0
Globe,Globe,ID,C1_P_BIOW2,2014,-0.0
Globe,Globe,ID,C1_P_BIOW2,2015,-0.0
Globe,Globe,ID,C1_P_BIOW2,2016,-0.0
Globe,Globe,ID,C1_P_BIOW2,2017,-0.0
Globe,Globe,ID,C1_P_BIOW2,2018,-0.0
Globe,Globe,ID,C1_P_BIOW2,2019,-0.0
Globe,Globe,ID,C1_P_BIOW2,2020,-0.0
Globe,Globe,ID,C1_P_BIOW2,2021,-0.0
Globe,Globe,ID,C1_P_BIOW2,2022,-0.0
Globe,Globe,ID,C1_P_BIOW2,2023,-0.0
