REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
Globe,C1WDOFP00,IN,2026,0.396
Globe,C1WDOFP00,IN,2027,0.397
Globe,C1WDOFP00,IN,2028,0.398
Globe,C1WDOFP00,IN,2029,0.399
Globe,C1WDOFP00,IN,2030,0.4
Globe,C1WDOFP00,IN,2031,0.401
Globe,C1WDOFP00,IN,2032,0.402
Globe,C1WDOFP00,IN,2033,0.403
Globe,C1WDOFP00,IN,2034,0.404
Globe,C1WDOFP00,IN,2035,0.405
Globe,C1WDOFP00,IN,2036,0.406
Globe,C1WDOFP00,IN,2037,0.407
Globe,C1WDOFP00,IN,2038,0.408
Globe,C1WDOFP00,IN,2039,0.409
Globe,C1WDOFP00,IN,2040,0.41
Globe,C1WDOFP00,IN,2041,0.411
Globe,C1WDOFP00,IN,2042,0.412
Globe,C1WDOFP00,IN,2043,0.413
Globe,C1WDOFP00,IN,2044,0.414
Globe,C1WDOFP00,IN,2045,0.415
Globe,C1WDOFP00,IN,2046,0.416
Globe,C1WDOFP00,IN,2047,0.417
Globe,C1WDOFP00,IN,2048,0.418
Globe,C1WDOFP00,IN,2049,0.419
Globe,C1WDOFP00,IN,2050,0.42
Globe,C1WDOFP00,IN,2051,0.42
Globe,C1WDOFP00,IN,2052,0.42
Globe,C1WDOFP00,IN,2053,0.42
Globe,C1WDOFP00,IN,2054,0.42
Globe,C1WDOFP00,IN,2055,0.42
Globe,C1WDOFP00,IN,2056,0.42
Globe,C1WDOFP00,IN,2057,0.42
Globe,C1WDOFP00,IN,2058,0.42
Globe,C1WDOFP00,IN,2059,0.42
Globe,C1WDOFP00,IN,2060,0.42
Globe,C1WDOFP00,IN,2061,0.42
Globe,C1WDOFP00,IN,2062,0.42
Globe,C1WDOFP00,IN,2063,0.42
Globe,C1WDOFP00,IN,2064,0.42
Globe,C1WDOFP00,IN,2065,0.42
Globe,C1WDOFP00,IN,2066,0.42
Globe,C1WDOFP00,IN,2067,0.42
Globe,C1WDOFP00,IN,2068,0.42
Globe,C1WDOFP00,IN,2069,0.42
Globe,C1WDOFP00,IN,2070,0.42
Globe,C1WDOFP00,IP,2010,0.36
Globe,C1WDOFP00,IP,2011,0.363
Globe,C1WDOFP00,IP,2012,0.366
Globe,C1WDOFP00,IP,2013,0.369
Globe,C1WDOFP00,IP,2014,0.372
Globe,C1WDOFP00,IP,2015,0.375
Globe,C1WDOFP00,IP,2016,0.378
Globe,C1WDOFP00,IP,2017,0.381
Globe,C1WDOFP00,IP,2018,0.384
Globe,C1WDOFP00,IP,2019,0.387
Globe,C1WDOFP00,IP,2020,0.39
Globe,C1WDOFP00,IP,2021,0.391
Globe,C1WDOFP00,IP,2022,0.392
Globe,C1WDOFP00,IP,2023,0.393
Globe,C1WDOFP00,IP,2024,0.394
Globe,C1WDOFP00,IP,2025,0.395
Globe,C1WDOFP00,IP,2026,0.396
Globe,C1WDOFP00,IP,2027,0.397
Globe,C1WDOFP00,IP,2028,0.398
Globe,C1WDOFP00,IP,2029,0.399
Globe,C1WDOFP00,IP,2030,0.4
Globe,C1WDOFP00,IP,2031,0.401
Globe,C1WDOFP00,IP,2032,0.402
Globe,C1WDOFP00,IP,2033,0.403
Globe,C1WDOFP00,IP,2034,0.404
Globe,C1WDOFP00,IP,2035,0.405
Globe,C1WDOFP00,IP,2036,0.406
Globe,C1WDOFP00,IP,2037,0.407
Globe,C1WDOFP00,IP,2038,0.408
Globe,C1WDOFP00,IP,2039,0.409
Globe,C1WDOFP00,IP,2040,0.41
Globe,C1WDOFP00,IP,2041,0.411
Globe,C1WDOFP00,IP,2042,0.412
Globe,C1WDOFP00,IP,2043,0.413
Globe,C1WDOFP00,IP,2044,0.414
Globe,C1WDOFP00,IP,2045,0.415
Globe,C1WDOFP00,IP,2046,0.416
Globe,C1WDOFP00,IP,2047,0.417
Globe,C1WDOFP00,IP,2048,0.418
Globe,C1WDOFP00,IP,2049,0.419
Globe,C1WDOFP00,IP,2050,0.42
Globe,C1WDOFP00,IP,2051,0.42
Globe,C1WDOFP00,IP,2052,0.42
Globe,C1WDOFP00,IP,2053,0.42
Globe,C1WDOFP00,IP,2054,0.42
Globe,C1WDOFP00,IP,2055,0.42
Globe,C1WDOFP00,IP,2056,0.42
Globe,C1WDOFP00,IP,2057,0.42
Globe,C1WDOFP00,IP,2058,0.42
Globe,C1WDOFP00,IP,2059,0.42
Globe,C1WDOFP00,IP,2060,0.42
Globe,C1WDOFP00,IP,2061,0.42
Globe,C1WDOFP00,IP,2062,0.42
Globe,C1WDOFP00,IP,2063,0.42
Globe,C1WDOFP00,IP,2064,0.42
Globe,C1WDOFP00,IP,2065,0.42
Globe,C1WDOFP00,IP,2066,0.42
Globe,C1WDOFP00,IP,2067,0.42
Globe,C1WDOFP00,IP,2068,0.42
Globe,C1WDOFP00,IP,2069,0.42
Globe,C1WDOFP00,IP,2070,0.42
Globe,C1WDONP00,ID,2010,0.26
Globe,C1WDONP00,ID,2011,0.262
Globe,C1WDONP00,ID,2012,0.264
Globe,C1WDONP00,ID,2013,0.266
Globe,C1WDONP00,ID,2014,0.268
Globe,C1WDONP00,ID,2015,0.27
Globe,C1WDONP00,ID,2016,0.272
Globe,C1WDONP00,ID,2017,0.274
Globe,C1WDONP00,ID,2018,0.276
Globe,C1WDONP00,ID,2019,0.278
Globe,C1WDONP00,ID,2020,0.28
Globe,C1WDONP00,ID,2021,0.281
Globe,C1WDONP00,ID,2022,0.282
Globe,C1WDONP00,ID,2023,0.283
Globe,C1WDONP00,ID,2024,0.284
Globe,C1WDONP00,ID,2025,0.285
Globe,C1WDONP00,ID,2026,0.286
Globe,C1WDONP00,ID,2027,0.287
Globe,C1WDONP00,ID,2028,0.288
Globe,C1WDONP00,ID,2029,0.289
Globe,C1WDONP00,ID,2030,0.29
Globe,C1WDONP00,ID,2031,0.291
Globe,C1WDONP00,ID,2032,0.292
Globe,C1WDONP00,ID,2033,0.293
Globe,C1WDONP00,ID,2034,0.294
Globe,C1WDONP00,ID,2035,0.295
Globe,C1WDONP00,ID,2036,0.296
Globe,C1WDONP00,ID,2037,0.297
Globe,C1WDONP00,ID,2038,0.298
Globe,C1WDONP00,ID,2039,0.299
Globe,C1WDONP00,ID,2040,0.3
Globe,C1WDONP00,ID,2041,0.301
Globe,C1WDONP00,ID,2042,0.302
Globe,C1WDONP00,ID,2043,0.303
Globe,C1WDONP00,ID,2044,0.304
Globe,C1WDONP00,ID,2045,0.305
Globe,C1WDONP00,ID,2046,0.306
Globe,C1WDONP00,ID,2047,0.307
Globe,C1WDONP00,ID,2048,0.308
Globe,C1WDONP00,ID,2049,0.309
Globe,C1WDONP00,ID,2050,0.31
Globe,C1WDONP00,ID,2051,0.31
Globe,C1WDONP00,ID,2052,0.31
Globe,C1WDONP00,ID,2053,0.31
Globe,C1WDONP00,ID,2054,0.31
Globe,C1WDONP00,ID,2055,0.31
Globe,C1WDONP00,ID,2056,0.31
Globe,C1WDONP00,ID,2057,0.31
Globe,C1WDONP00,ID,2058,0.31
Globe,C1WDONP00,ID,2059,0.31
Globe,C1WDONP00,ID,2060,0.31
Globe,C1WDONP00,ID,2061,0.31
Globe,C1WDONP00,ID,2062,0.31
Globe,C1WDONP00,ID,2063,0.31
Globe,C1WDONP00,ID,2064,0.31
Globe,C1WDONP00,ID,2065,0.31
Globe,C1WDONP00,ID,2066,0.31
Globe,C1WDONP00,ID,2067,0.31
Globe,C1WDONP00,ID,2068,0.31
Globe,C1WDONP00,ID,2069,0.31
Globe,C1WDONP00,ID,2070,0.31
Globe,C1WDONP00,IN,2010,0.26
Globe,C1WDONP00,IN,2011,0.262
Globe,C1WDONP00,IN,2012,0.264
Globe,C1WDONP00,IN,2013,0.266
Globe,C1WDONP00,IN,2014,0.268
Globe,C1WDONP00,IN,2015,0.27
Globe,C1WDONP00,IN,2016,0.272
Globe,C1WDONP00,IN,2017,0.274
Globe,C1WDONP00,IN,2018,0.276
Globe,C1WDONP00,IN,2019,0.278
Globe,C1WDONP00,IN,2020,0.28
Globe,C1WDONP00,IN,2021,0.281
Globe,C1WDONP00,IN,2022,0.282
Globe,C1WDONP00,IN,2023,0.283
Globe,C1WDONP00,IN,2024,0.284
Globe,C1WDONP00,IN,2025,0.285
Globe,C1WDONP00,IN,2026,0.286
Globe,C1WDONP00,IN,2027,0.287
Globe,C1WDONP00,IN,2028,0.288
Globe,C1WDONP00,IN,2029,0.289
Globe,C1WDONP00,IN,2030,0.29
Globe,C1WDONP00,IN,2031,0.291
Globe,C1WDONP00,IN,2032,0.292
Globe,C1WDONP00,IN,2033,0.293
Globe,C1WDONP00,IN,2034,0.294
Globe,C1WDONP00,IN,2035,0.295
Globe,C1WDONP00,IN,2036,0.296
Globe,C1WDONP00,IN,2037,0.297
Globe,C1WDONP00,IN,2038,0.298
Globe,C1WDONP00,IN,2039,0.299
Globe,C1WDONP00,IN,2040,0.3
Globe,C1WDONP00,IN,2041,0.301
Globe,C1WDONP00,IN,2042,0.302
Globe,C1WDONP00,IN,2043,0.303
Globe,C1WDONP00,IN,2044,0.304
Globe,C1WDONP00,IN,2045,0.305
Globe,C1WDONP00,IN,2046,0.306
Globe,C1WDONP00,IN,2047,0.307
Globe,C1WDONP00,IN,2048,0.308
Globe,C1WDONP00,IN,2049,0.309
Globe,C1WDONP00,IN,2050,0.31
Globe,C1WDONP00,IN,2051,0.31
Globe,C1WDONP00,IN,2052,0.31
Globe,C1WDONP00,IN,2053,0.31
Globe,C1WDONP00,IN,2054,0.31
Globe,C1WDONP00,IN,2055,0.31
Globe,C1WDONP00,IN,2056,0.31
Globe,C1WDONP00,IN,2057,0.31
Globe,C1WDONP00,IN,2058,0.31
Globe,C1WDONP00,IN,2059,0.31
Globe,C1WDONP00,IN,2060,0.31
Globe,C1WDONP00,IN,2061,0.31
Globe,C1WDONP00,IN,2062,0.31
Globe,C1WDONP00,IN,2063,0.31
Globe,C1WDONP00,IN,2064,0.31
Globe,C1WDONP00,IN,2065,0.31
Globe,C1WDONP00,IN,2066,0.31
Globe,C1WDONP00,IN,2067,0.31
Globe,C1WDONP00,IN,2068,0.31
Globe,C1WDONP00,IN,2069,0.31
Globe,C1WDONP00,IN,2070,0.31
Globe,C1WDONP00,IP,2010,0.26
Globe,C1WDONP00,IP,2011,0.262
Globe,C1WDONP00,IP,2012,0.264
Globe,C1WDONP00,IP,2013,0.266
Globe,C1WDONP00,IP,2014,0.268
Globe,C1WDONP00,IP,2015,0.27
Globe,C1WDONP00,IP,2016,0.272
Globe,C1WDONP00,IP,2017,0.274
Globe,C1WDONP00,IP,2018,0.276
Globe,C1WDONP00,IP,2019,0.278
Globe,C1WDONP00,IP,2020,0.28
Globe,C1WDONP00,IP,2021,0.281
Globe,C1WDONP00,IP,2022,0.282
Globe,C1WDONP00,IP,2023,0.283
Globe,C1WDONP00,IP,2024,0.284
Globe,C1WDONP00,IP,2025,0.285
Globe,C1WDONP00,IP,2026,0.286
Globe,C1WDONP00,IP,2027,0.287
Globe,C1WDONP00,IP,2028,0.288
Globe,C1WDONP00,IP,2029,0.289
Globe,C1WDONP00,IP,2030,0.29
Globe,C1WDONP00,IP,2031,0.291
Globe,C1WDONP00,IP,2032,0.292
Globe,C1WDONP00,IP,2033,0.293
Globe,C1WDONP00,IP,2034,0.294
Globe,C1WDONP00,IP,2035,0.295
Globe,C1WDONP00,IP,2036,0.296
Globe,C1WDONP00,IP,2037,0.297
Globe,C1WDONP00,IP,2038,0.298
Globe,C1WDONP00,IP,2039,0.299
Globe,C1WDONP00,IP,2040,0.3
Globe,C1WDONP00,IP,2041,0.301
Globe,C1WDONP00,IP,2042,0.302
Globe,C1WDONP00,IP,2043,0.303
Globe,C1WDONP00,IP,2044,0.304
Globe,C1WDONP00,IP,2045,0.305
Globe,C1WDONP00,IP,2046,0.306
Globe,C1WDONP00,IP,2047,0.307
Globe,C1WDONP00,IP,2048,0.308
Globe,C1WDONP00,IP,2049,0.309
Globe,C1WDONP00,IP,2050,0.31
Globe,C1WDONP00,IP,2051,0.31
Globe,C1WDONP00,IP,2052,0.31
Globe,C1WDONP00,IP,2053,0.31
Globe,C1WDONP00,IP,2054,0.31
Globe,C1WDONP00,IP,2055,0.31
Globe,C1WDONP00,IP,2056,0.31
Globe,C1WDONP00,IP,2057,0.31
Globe,C1WDONP00,IP,2058,0.31
Globe,C1WDONP00,IP,2059,0.31
Globe,C1WDONP00,IP,2060,0.31
Globe,C1WDONP00,IP,2061,0.31
Globe,C1WDONP00,IP,2062,0.31
Globe,C1WDONP00,IP,2063,0.31
Globe,C1WDONP00,IP,2064,0.31
Globe,C1WDONP00,IP,2065,0.31
Globe,C1WDONP00,IP,2066,0.31
Globe,C1WDONP00,IP,2067,0.31
Globe,C1WDONP00,IP,2068,0.31
Globe,C1WDONP00,IP,2069,0.31
Globe,C1WDONP00,IP,2070,0.31
