REGION,TIMESLICE,FUEL,YEAR,VALUE
Globe,IP,C1_F_HEA_R,2056,4.110488555568001
Globe,ID,C1_F_HEA_R,2057,22.587972482216
Globe,IN,C1_F_HEA_R,2057,22.587972482216
Globe,IP,C1_F_HEA_R,2057,4.110488555568001
Globe,ID,C1_F_HEA_R,2058,22.587972482216
Globe,IN,C1_F_HEA_R,2058,22.587972482216
Globe,IP,C1_F_HEA_R,2058,4.110488555568001
Globe,ID,C1_F_HEA_R,2059,22.587972482216
Globe,IN,C1_F_HEA_R,2059,22.587972482216
Globe,IP,C1_F_HEA_R,2059,4.110488555568001
Globe,ID,C1_F_HEA_R,2060,22.587972482216
Globe,IN,C1_F_HEA_R,2060,22.587972482216
Globe,IP,C1_F_HEA_R,2060,4.110488555568001
Globe,ID,C1_F_HEA_R,2061,22.587972482216
Globe,IN,C1_F_HEA_R,2061,22.587972482216
Globe,IP,C1_F_HEA_R,2061,4.110488555568001
Globe,ID,C1_F_HEA_R,2062,22.587972482216
Globe,IN,C1_F_HEA_R,2062,22.587972482216
Globe,IP,C1_F_HEA_R,2062,4.110488555568001
Globe,ID,C1_F_HEA_R,2063,22.587972482216
Globe,IN,C1_F_HEA_R,2063,22.587972482216
Globe,IP,C1_F_HEA_R,2063,4.110488555568001
Globe,ID,C1_F_HEA_R,2064,22.587972482216
Globe,IN,C1_F_HEA_R,2064,22.587972482216
Globe,IP,C1_F_HEA_R,2064,4.110488555568001
Globe,ID,C1_F_HEA_R,2065,22.587972482216
Globe,IN,C1_F_HEA_R,2065,22.587972482216
Globe,IP,C1_F_HEA_R,2065,4.110488555568001
Globe,ID,C1_F_HEA_R,2066,22.587972482216
Globe,IN,C1_F_HEA_R,2066,22.587972482216
Globe,IP,C1_F_HEA_R,2066,4.110488555568001
Globe,ID,C1_F_HEA_R,2067,22.587972482216
Globe,IN,C1_F_HEA_R,2067,22.587972482216
Globe,IP,C1_F_HEA_R,2067,4.110488555568001
Globe,ID,C1_F_HEA_R,2068,22.587972482216
Globe,IN,C1_F_HEA_R,2068,22.587972482216
Globe,IP,C1_F_HEA_R,2068,4.110488555568001
Globe,ID,C1_F_HEA_R,2069,22.587972482216
Globe,IN,C1_F_HEA_R,2069,22.587972482216
Globe,IP,C1_F_HEA_R,2069,4.110488555568001
Globe,ID,C1_F_HEA_R,2070,22.587972482216
Globe,IN,C1_F_HEA_R,2070,22.587972482216
Globe,IP,C1_F_HEA_R,2070,4.110488555568001
