REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,IN,C1BMBRFN1,1,2045,20.817409
Globe,IP,C1BMBRFN1,1,2045,20.817409
Globe,ID,C1BMBRFN1,1,2046,20.83983
Globe,IN,C1BMBRFN1,1,2046,20.83983
Globe,IP,C1BMBRFN1,1,2046,20.83983
Globe,ID,C1BMBRFN1,1,2047,20.871010000000002
Globe,IN,C1BMBRFN1,1,2047,20.871010000000002
Globe,IP,C1BMBRFN1,1,2047,20.871010000000002
Globe,ID,C1BMBRFN1,1,2048,20.956879
Globe,IN,C1BMBRFN1,1,2048,20.956879
Globe,IP,C1BMBRFN1,1,2048,20.496659
Globe,ID,C1BMBRFN1,1,2049,21.003256
Globe,IN,C1BMBRFN1,1,2049,21.003256
Globe,IP,C1BMBRFN1,1,2049,20.593723999999998
Globe,ID,C1BMBRFN1,1,2050,21.03015
Globe,IN,C1BMBRFN1,1,2050,21.03015
Globe,IP,C1BMBRFN1,1,2050,21.03015
Globe,ID,C1BMBRFN1,1,2051,21.112129
Globe,IN,C1BMBRFN1,1,2051,21.112129
Globe,IP,C1BMBRFN1,1,2051,20.294304
Globe,ID,C1BMBRFN1,1,2052,21.153627
Globe,IN,C1BMBRFN1,1,2052,21.153627
Globe,IP,C1BMBRFN1,1,2052,21.153627
Globe,ID,C1BMBRFN1,1,2053,21.154341
Globe,IN,C1BMBRFN1,1,2053,21.154341
Globe,IP,C1BMBRFN1,1,2053,21.154341
Globe,ID,C1BMBRFN1,1,2054,21.154341
Globe,IN,C1BMBRFN1,1,2054,21.154341
Globe,IP,C1BMBRFN1,1,2054,21.154341
Globe,ID,C1BMBRFN1,1,2055,21.154341
Globe,IN,C1BMBRFN1,1,2055,21.154341
Globe,IP,C1BMBRFN1,1,2055,21.154341
Globe,ID,C1BMBRFN1,1,2056,21.154341
Globe,IN,C1BMBRFN1,1,2056,21.154341
Globe,IP,C1BMBRFN1,1,2056,21.154341
Globe,ID,C1BMBRFN1,1,2057,21.222033
Globe,IN,C1BMBRFN1,1,2057,21.222033
Globe,IP,C1BMBRFN1,1,2057,21.222033
Globe,ID,C1BMBRFN1,1,2058,21.775610999999998
Globe,IN,C1BMBRFN1,1,2058,21.775610999999998
Globe,IP,C1BMBRFN1,1,2058,21.775610999999998
Globe,ID,C1BMBRFN1,1,2059,22.421047
Globe,IN,C1BMBRFN1,1,2059,22.207025
Globe,IP,C1BMBRFN1,1,2059,22.421047
Globe,ID,C1BMBRFN1,1,2060,22.679795000000002
Globe,IN,C1BMBRFN1,1,2060,22.679795000000002
Globe,IP,C1BMBRFN1,1,2060,22.679795000000002
Globe,ID,C1BMBRFN1,1,2061,22.644106
Globe,IN,C1BMBRFN1,1,2061,22.644106
Globe,IP,C1BMBRFN1,1,2061,22.644106
Globe,ID,C1BMBRFN1,1,2062,22.614914000000002
Globe,IN,C1BMBRFN1,1,2062,22.614914000000002
Globe,IP,C1BMBRFN1,1,2062,22.614914000000002
Globe,ID,C1BMBRFN1,1,2063,22.768227
Globe,IN,C1BMBRFN1,1,2063,22.768227
Globe,IP,C1BMBRFN1,1,2063,20.502032
Globe,IP,C1BMBRFN1,2,2063,2.2661952000000003
Globe,ID,C1BMBRFN1,1,2064,22.768227
Globe,IN,C1BMBRFN1,1,2064,22.768227
Globe,IP,C1BMBRFN1,1,2064,20.074112
Globe,IP,C1BMBRFN1,2,2064,2.6941142000000005
Globe,ID,C1BMBRFN1,1,2065,22.768227
Globe,IN,C1BMBRFN1,1,2065,22.768227
Globe,IP,C1BMBRFN1,1,2065,19.647795000000002
Globe,IP,C1BMBRFN1,2,2065,3.1204319
Globe,ID,C1BMBRFN1,1,2066,22.768227
Globe,IN,C1BMBRFN1,1,2066,22.768227
Globe,IP,C1BMBRFN1,1,2066,19.296170999999998
Globe,IP,C1BMBRFN1,2,2066,3.4720553
Globe,ID,C1BMBRFN1,1,2067,22.442969
Globe,IN,C1BMBRFN1,1,2067,22.442969
Globe,IP,C1BMBRFN1,1,2067,22.442969
Globe,ID,C1BMBRFN1,1,2068,22.407414000000003
Globe,IN,C1BMBRFN1,1,2068,22.407414000000003
Globe,IP,C1BMBRFN1,1,2068,22.407414000000003
Globe,ID,C1BMBRFN1,1,2069,22.371726000000002
Globe,IN,C1BMBRFN1,1,2069,22.371726000000002
Globe,IP,C1BMBRFN1,1,2069,22.371726000000002
Globe,ID,C1BMBRFN1,1,2070,22.336171
Globe,IN,C1BMBRFN1,1,2070,22.336171
Globe,IP,C1BMBRFN1,1,2070,22.336171
Globe,ID,C1BMCHP00,1,2011,0.86045976
Globe,IN,C1BMCHP00,1,2011,0.053102360999999994
Globe,IP,C1BMCHP00,1,2011,0.86045976
Globe,ID,C1BMCHP00,1,2012,0.49466577
Globe,IP,C1BMCHP00,1,2012,0.83365416
Globe,ID,C1BMCHP00,1,2013,0.66600657
Globe,IN,C1BMCHP00,1,2013,0.80684856
