REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
Globe,LF2,1,2050,L_FRST,IP,6503.291629323468
Globe,LF2,1,2051,L_FRST,ID,4559.86723432245
Globe,LF2,1,2051,L_FRST,IN,4559.86723432245
Globe,LF2,1,2051,L_FRST,IP,6503.291629323468
Globe,LF2,1,2052,L_FRST,ID,4559.867234322452
Globe,LF2,1,2052,L_FRST,IN,4559.867234322452
Globe,LF2,1,2052,L_FRST,IP,6503.291629323466
Globe,LF2,1,2053,L_FRST,ID,4564.414533032879
Globe,LF2,1,2053,L_FRST,IN,4564.414533032879
Globe,LF2,1,2053,L_FRST,IP,6453.314962681037
Globe,LF2,1,2054,L_FRST,ID,4560.26405937712
Globe,LF2,1,2054,L_FRST,IN,4560.264059377123
Globe,LF2,1,2054,L_FRST,IP,6498.930360197434
Globe,LF2,1,2055,L_FRST,ID,4048.1909607614266
Globe,LF2,1,2055,L_FRST,IN,5072.224664122659
Globe,LF2,1,2055,L_FRST,IP,6499.548536944357
Globe,LF2,1,2056,L_FRST,ID,4047.763096195553
Globe,LF2,1,2056,L_FRST,IN,5072.586654764232
Globe,LF2,1,2056,L_FRST,IP,6499.910527585929
Globe,LF2,1,2057,L_FRST,ID,3510.518309242072
Globe,LF2,1,2057,L_FRST,IN,5609.774960889877
Globe,LF2,1,2057,L_FRST,IP,6500.220901247783
Globe,LF2,1,2058,L_FRST,ID,3042.3298233284454
Globe,LF2,1,2058,L_FRST,IN,6081.534582703982
Globe,LF2,1,2058,L_FRST,IP,6480.596781545249
Globe,LF2,1,2059,L_FRST,ID,3507.747234098961
Globe,LF2,1,2059,L_FRST,IN,5612.323926956628
Globe,LF2,1,2059,L_FRST,IP,6501.441435896391
Globe,LF2,1,2060,L_FRST,ID,4065.6409850921373
Globe,LF2,1,2060,L_FRST,IN,5099.327124808817
Globe,LF2,1,2060,L_FRST,IP,6254.723550334868
Globe,LF2_PROD,1,2010,L_FRST_BIOW,ID,2714.9999999999995
Globe,LF2_PROD,1,2010,L_FRST_BIOW,IN,2715.0
Globe,LF2_PROD,1,2010,L_FRST_BIOW,IP,2715.0
Globe,LF2_PROD,1,2011,L_FRST_BIOW,ID,2715.0000000000005
Globe,LF2_PROD,1,2011,L_FRST_BIOW,IN,2715.0
Globe,LF2_PROD,1,2011,L_FRST_BIOW,IP,2715.0
Globe,LF2_PROD,1,2012,L_FRST_BIOW,ID,2715.0000000000005
Globe,LF2_PROD,1,2012,L_FRST_BIOW,IN,2715.0
Globe,LF2_PROD,1,2012,L_FRST_BIOW,IP,2715.0
Globe,LF2_PROD,1,2013,L_FRST_BIOW,ID,2708.234598738893
Globe,LF2_PROD,1,2013,L_FRST_BIOW,IN,2708.234598738894
Globe,LF2_PROD,1,2013,L_FRST_BIOW,IP,2708.234598738893
Globe,LF2_PROD,1,2014,L_FRST_BIOW,ID,2643.9708807079023
Globe,LF2_PROD,1,2014,L_FRST_BIOW,IN,2643.9708807079023
Globe,LF2_PROD,1,2014,L_FRST_BIOW,IP,2643.970880707905
Globe,LF2_PROD,1,2015,L_FRST_BIOW,ID,2465.7059001299067
Globe,LF2_PROD,1,2015,L_FRST_BIOW,IN,2465.7059001299067
Globe,LF2_PROD,1,2015,L_FRST_BIOW,IP,2465.7059001299085
Globe,LF2_PROD,1,2016,L_FRST_BIOW,ID,2307.8820617848164
Globe,LF2_PROD,1,2016,L_FRST_BIOW,IN,2493.350095823656
Globe,LF2_PROD,1,2016,L_FRST_BIOW,IP,2914.237618941829
