REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
Globe,C1COHTF03,WATER,2022,0.07108218297827493
Globe,C1COHTF03,WATER,2023,0.03179352488160145
Globe,C1COIGP00,WATER,2010,0.00011258352
Globe,C1COIGP00,WATER,2011,0.00011258352
Globe,C1COIGP00,WATER,2012,0.00011258352
Globe,C1COIGP00,WATER,2013,0.00013810245119999997
Globe,C1COIGP00,WATER,2014,1.2519287423999999e-05
Globe,C1COIGP00,WATER,2019,1.2519287423999999e-05
Globe,C1COIGP00,WATER,2020,1.2519287423999999e-05
Globe,C1COLP000,WATER,2010,0.0006799999999999999
Globe,C1COLP000,WATER,2011,0.0006799999999999999
Globe,C1COLP000,WATER,2012,0.0006799999999999999
Globe,C1COLP000,WATER,2018,0.0006442064578277727
Globe,C1COLP000,WATER,2019,0.0006799999999999999
Globe,C1COSCP00,WATER,2010,0.38257469510400005
Globe,C1COSCP00,WATER,2011,0.4036113354395152
Globe,C1COSCP00,WATER,2012,0.40106040674273913
Globe,C1COSCP00,WATER,2013,0.446694434932032
Globe,C1COSCP00,WATER,2014,0.4488592454246154
Globe,C1COSCP00,WATER,2015,0.4089698976180975
Globe,C1COSCP00,WATER,2016,0.363817709648499
Globe,C1COSCP00,WATER,2017,0.36468974761597434
Globe,C1COSCP00,WATER,2018,0.34614989004271923
Globe,C1COSCP00,WATER,2019,0.30823158248599675
Globe,C1COSCP00,WATER,2020,0.2957948092711403
Globe,C1COSCP00,WATER,2021,0.062072587851603536
Globe,C1COSCPCS,CO2EQ,2021,-0.8109469950415021
Globe,C1COSCPCS,CO2EQ,2022,-1.615377550679813
Globe,C1COSCPCS,CO2EQ,2023,-2.413299055168224
Globe,C1COSCPCS,CO2EQ,2024,-3.2046991947512504
Globe,C1COSCPCS,CO2EQ,2025,-3.2399500000000003
Globe,C1COSCPCS,CO2EQ,2026,-3.2267300000000003
Globe,C1COSCPCS,CO2EQ,2027,-3.2135000000000007
Globe,C1COSCPCS,CO2EQ,2028,-3.2002800000000002
Globe,C1COSCPCS,CO2EQ,2029,-3.1870500000000006
Globe,C1COSCPCS,CO2EQ,2030,-3.17383
Globe,C1COSCPCS,CO2EQ,2031,-3.1398200000000003
Globe,C1COSCPCS,CO2EQ,2032,-3.105820000000001
Globe,C1COSCPCS,CO2EQ,2033,-3.07181
Globe,C1COSCPCS,CO2EQ,2034,-3.037810000000001
Globe,C1COSCPCS,CO2EQ,2035,-3.0038
Globe,C1COSCPCS,CO2EQ,2036,-2.9698000000000007
Globe,C1COSCPCS,CO2EQ,2037,-2.93579
Globe,C1COSCPCS,CO2EQ,2038,-2.9017900000000005
Globe,C1COSCPCS,CO2EQ,2039,-2.8677799999999998
Globe,C1COSCPCS,CO2EQ,2040,-2.833780000000001
