REGION,TIMESLICE,FUEL,YEAR,VALUE
Globe,ID,C1_F_HEA_I,2061,29.761406209999997
Globe,IN,C1_F_HEA_I,2061,29.761406209999997
Globe,IP,C1_F_HEA_I,2061,5.41588758
Globe,ID,C1_F_HEA_I,2062,29.761406209999997
Globe,IN,C1_F_HEA_I,2062,29.761406209999997
Globe,IP,C1_F_HEA_I,2062,5.41588758
Globe,ID,C1_F_HEA_I,2063,29.761406209999997
Globe,IN,C1_F_HEA_I,2063,29.761406209999997
Globe,IP,C1_F_HEA_I,2063,5.41588758
Globe,ID,C1_F_HEA_I,2064,29.761406209999997
Globe,IN,C1_F_HEA_I,2064,29.761406209999997
Globe,IP,C1_F_HEA_I,2064,5.41588758
Globe,ID,C1_F_HEA_I,2065,29.761406209999997
Globe,IN,C1_F_HEA_I,2065,29.761406209999997
Globe,IP,C1_F_HEA_I,2065,5.41588758
Globe,ID,C1_F_HEA_I,2066,29.761406209999997
Globe,IN,C1_F_HEA_I,2066,29.761406209999997
Globe,IP,C1_F_HEA_I,2066,5.41588758
Globe,ID,C1_F_HEA_I,2067,29.761406209999997
Globe,IN,C1_F_HEA_I,2067,29.761406209999997
Globe,IP,C1_F_HEA_I,2067,5.41588758
Globe,ID,C1_F_HEA_I,2068,29.761406209999997
Globe,IN,C1_F_HEA_I,2068,29.761406209999997
Globe,IP,C1_F_HEA_I,2068,5.41588758
Globe,ID,C1_F_HEA_I,2069,29.761406209999997
Globe,IN,C1_F_HEA_I,2069,29.761406209999997
Globe,IP,C1_F_HEA_I,2069,5.41588758
Globe,ID,C1_F_HEA_I,2070,29.761406209999997
Globe,IN,C1_F_HEA_I,2070,29.761406209999997
Globe,IP,C1_F_HEA_I,2070,5.41588758
Globe,ID,C1_F_HEA_R,2010,35.4055082
Globe,IN,C1_F_HEA_R,2010,35.4055082
Globe,IP,C1_F_HEA_R,2010,6.442983600000001
Globe,ID,C1_F_HEA_R,2011,33.97717042
Globe,IN,C1_F_HEA_R,2011,33.97717042
Globe,IP,C1_F_HEA_R,2011,6.18305916
Globe,ID,C1_F_HEA_R,2012,34.13707129
Globe,IN,C1_F_HEA_R,2012,34.13707129
Globe,IP,C1_F_HEA_R,2012,6.2121574200000005
Globe,ID,C1_F_HEA_R,2013,34.16456929
Globe,IN,C1_F_HEA_R,2013,34.16456929
Globe,IP,C1_F_HEA_R,2013,6.21716142
Globe,ID,C1_F_HEA_R,2014,34.06071851
Globe,IN,C1_F_HEA_R,2014,34.06071851
Globe,IP,C1_F_HEA_R,2014,6.19826298
Globe,ID,C1_F_HEA_R,2015,34.19885013
Globe,IN,C1_F_HEA_R,2015,34.19885013
Globe,IP,C1_F_HEA_R,2015,6.22339974
Globe,ID,C1_F_HEA_R,2016,34.6259399
Globe,IN,C1_F_HEA_R,2016,34.6259399
Globe,IP,C1_F_HEA_R,2016,6.3011202
Globe,ID,C1_F_HEA_R,2017,35.03772245
Globe,IN,C1_F_HEA_R,2017,35.03772245
Globe,IP,C1_F_HEA_R,2017,6.376055099999999
Globe,ID,C1_F_HEA_R,2018,35.4059665
Globe,IN,C1_F_HEA_R,2018,35.4059665
Globe,IP,C1_F_HEA_R,2018,6.443067
Globe,ID,C1_F_HEA_R,2019,35.764815399999996
Globe,IN,C1_F_HEA_R,2019,35.764815399999996
Globe,IP,C1_F_HEA_R,2019,6.5083692
Globe,ID,C1_F_HEA_R,2020,36.1254975
Globe,IN,C1_F_HEA_R,2020,36.1254975
Globe,IP,C1_F_HEA_R,2020,6.5740050000000005
Globe,ID,C1_F_HEA_R,2021,36.33017428
Globe,IN,C1_F_HEA_R,2021,36.33017428
Globe,IP,C1_F_HEA_R,2021,6.611251440000001
Globe,ID,C1_F_HEA_R,2022,36.534851059999994
Globe,IN,C1_F_HEA_R,2022,36.534851059999994
Globe,IP,C1_F_HEA_R,2022,6.64849788
Globe,ID,C1_F_HEA_R,2023,36.73957367
Globe,IN,C1_F_HEA_R,2023,36.73957367
Globe,IP,C1_F_HEA_R,2023,6.68575266
Globe,ID,C1_F_HEA_R,2024,36.94425045
Globe,IN,C1_F_HEA_R,2024,36.94425045
Globe,IP,C1_F_HEA_R,2024,6.722999100000001
Globe,ID,C1_F_HEA_R,2025,37.14892723
Globe,IN,C1_F_HEA_R,2025,37.14892723
Globe,IP,C1_F_HEA_R,2025,6.76024554
Globe,ID,C1_F_HEA_R,2026,37.34576708
Globe,IN,C1_F_HEA_R,2026,37.34576708
Globe,IP,C1_F_HEA_R,2026,6.79606584
Globe,ID,C1_F_HEA_R,2027,37.54260693
Globe,IN,C1_F_HEA_R,2027,37.54260693
Globe,IP,C1_F_HEA_R,2027,6.831886140000001
Globe,ID,C1_F_HEA_R,2028,37.739446779999994
Globe,IN,C1_F_HEA_R,2028,37.739446779999994
Globe,IP,C1_F_HEA_R,2028,6.86770644
Globe,ID,C1_F_HEA_R,2029,37.93628663
Globe,IN,C1_F_HEA_R,2029,37.93628663
Globe,IP,C1_F_HEA_R,2029,6.90352674
Globe,ID,C1_F_HEA_R,2030,38.13312648
Globe,IN,C1_F_HEA_R,2030,38.13312648
Globe,IP,C1_F_HEA_R,2030,6.93934704
Globe,ID,C1_F_HEA_R,2031,38.31273425
Globe,IN,C1_F_HEA_R,2031,38.31273425
Globe,IP,C1_F_HEA_R,2031,6.9720315
Globe,ID,C1_F_HEA_R,2032,38.49229619
Globe,IN,C1_F_HEA_R,2032,38.49229619
Globe,IP,C1_F_HEA_R,2032,7.0047076200000005
Globe,ID,C1_F_HEA_R,2033,38.67190396
Globe,IN,C1_F_HEA_R,2033,38.67190396
Globe,IP,C1_F_HEA_R,2033,7.037392080000001
Globe,ID,C1_F_HEA_R,2034,38.851465899999994
Globe,IN,C1_F_HEA_R,2034,38.851465899999994
Globe,IP,C1_F_HEA_R,2034,7.0700682
Globe,ID,C1_F_HEA_R,2035,39.03107367
Globe,IN,C1_F_HEA_R,2035,39.03107367
Globe,IP,C1_F_HEA_R,2035,7.10275266
Globe,ID,C1_F_HEA_R,2036,39.18029615
Globe,IN,C1_F_HEA_R,2036,39.18029615
Globe,IP,C1_F_HEA_R,2036,7.1299076999999995
Globe,ID,C1_F_HEA_R,2037,39.32951863
Globe,IN,C1_F_HEA_R,2037,39.32951863
Globe,IP,C1_F_HEA_R,2037,7.157062740000001
Globe,ID,C1_F_HEA_R,2038,39.47869528
Globe,IN,C1_F_HEA_R,2038,39.47869528
Globe,IP,C1_F_HEA_R,2038,7.18420944
Globe,ID,C1_F_HEA_R,2039,39.62791776
