REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,IP,C1BMBRFH1,1,2044,3.1536000000000004
Globe,IP,C1BMBRFH1,1,2045,3.1536000000000004
Globe,ID,C1BMBRFH1,1,2046,0.8201839599774019
Globe,IP,C1BMBRFH1,1,2046,3.1536000000000004
Globe,ID,C1BMBRFH1,1,2047,1.5448883700574658
Globe,IP,C1BMBRFH1,1,2047,3.1536000000000004
Globe,ID,C1BMBRFH1,1,2048,1.642206092079433
Globe,IP,C1BMBRFH1,1,2048,3.1159951822038274
Globe,IP,C1BMBRFH1,1,2054,0.11505646130374847
Globe,IP,C1BMBRFH1,1,2057,1.6300094055623828
Globe,IP,C1BMBRFH1,1,2059,0.5711380984673023
Globe,ID,C1BMBRFN1,1,2017,1.2508139676615813
Globe,IN,C1BMBRFN1,1,2017,1.2508139676615813
Globe,IP,C1BMBRFN1,1,2017,1.2508139676615813
Globe,ID,C1BMBRFN1,1,2018,3.617345528402696
Globe,IN,C1BMBRFN1,1,2018,3.617345528402696
Globe,IP,C1BMBRFN1,1,2018,3.617345528402696
Globe,ID,C1BMBRFN1,1,2019,6.0266144005662206
Globe,IN,C1BMBRFN1,1,2019,6.0266144005662206
Globe,IP,C1BMBRFN1,1,2019,6.0266144005662206
Globe,ID,C1BMBRFN1,1,2020,7.698904740359331
Globe,IN,C1BMBRFN1,1,2020,7.698904740359331
Globe,IP,C1BMBRFN1,1,2020,7.698904740359331
Globe,ID,C1BMBRFN1,1,2021,7.698904740359331
Globe,IN,C1BMBRFN1,1,2021,7.698904740359331
Globe,IP,C1BMBRFN1,1,2021,7.698904740359331
Globe,ID,C1BMBRFN1,1,2022,7.698904740359331
Globe,IN,C1BMBRFN1,1,2022,7.698904740359331
Globe,IP,C1BMBRFN1,1,2022,7.698904740359331
Globe,ID,C1BMBRFN1,1,2023,7.698904740359331
Globe,IN,C1BMBRFN1,1,2023,7.698904740359331
Globe,IP,C1BMBRFN1,1,2023,7.698904740359331
Globe,ID,C1BMBRFN1,1,2024,7.698904740359331
Globe,IN,C1BMBRFN1,1,2024,7.698904740359331
Globe,IP,C1BMBRFN1,1,2024,7.698904740359331
Globe,ID,C1BMBRFN1,1,2025,7.698904740359331
Globe,IN,C1BMBRFN1,1,2025,7.698904740359331
Globe,IP,C1BMBRFN1,1,2025,7.698904740359331
Globe,ID,C1BMBRFN1,1,2026,7.698904740359331
Globe,IN,C1BMBRFN1,1,2026,7.6989047403593265
Globe,IP,C1BMBRFN1,1,2026,7.698904740359331
Globe,ID,C1BMBRFN1,1,2027,7.698904740359331
Globe,IN,C1BMBRFN1,1,2027,7.698904740359331
Globe,IP,C1BMBRFN1,1,2027,7.698904740359331
Globe,ID,C1BMBRFN1,1,2028,7.698904740359331
Globe,IN,C1BMBRFN1,1,2028,7.698904740359331
Globe,IP,C1BMBRFN1,1,2028,7.698904740359331
Globe,ID,C1BMBRFN1,1,2029,7.698904740359331
Globe,IN,C1BMBRFN1,1,2029,7.698904740359331
Globe,IP,C1BMBRFN1,1,2029,7.698904740359331
Globe,ID,C1BMBRFN1,1,2030,7.698904740359331
Globe,IN,C1BMBRFN1,1,2030,7.698904740359331
Globe,IP,C1BMBRFN1,1,2030,7.698904740359331
Globe,ID,C1BMBRFN1,1,2031,7.698904740359331
Globe,IN,C1BMBRFN1,1,2031,7.698904740359331
Globe,IP,C1BMBRFN1,1,2031,7.698904740359331
Globe,ID,C1BMBRFN1,1,2032,6.448090772697751
Globe,IN,C1BMBRFN1,1,2032,6.448090772697751
Globe,IP,C1BMBRFN1,1,2032,6.448090772697751
