TIMESLICE,YEAR,MODE_OF_OPERATION,TECHNOLOGY,REGION,VALUE
IN,2025,1,C1CO00I00,Globe,73.327825846
IN,2025,1,C1COBRFH1,Globe,9.249887231999999
IN,2025,1,C1COCHP00,Globe,0.78992592583
IN,2025,1,C1COHTF03,Globe,23.9803325573
IN,2025,1,C1COIGP00,Globe,0.04914002592
IN,2025,1,C1COSCP00,Globe,17.0775210748
IN,2025,1,C1ELEFF00,Globe,46.702319054
IN,2025,1,C1ELRDF00,Globe,1.95626991131
IN,2025,1,C1ELRLF00,Globe,3.37999998894
IN,2025,1,C1GOCVP00,Globe,0.09249887232
IN,2025,1,C1GOHTF03,Globe,3.57755836168
IN,2025,1,C1HFGCPCH,Globe,1.01348168688
IN,2025,1,C1HFMRF00,Globe,69.38662
IN,2025,1,C1HTOOTFI,Globe,50.546333219
IN,2025,1,C1HTOOTFR,Globe,4.14067620051
IN,2025,1,C1HYDMP00,Globe,9.1650829417
IN,2025,1,C1HYMIP00,Globe,0.404220072955
IN,2025,1,C1LFAVF00,Globe,0.9499642399999999
IN,2025,1,C1LFBRFH1,Globe,0.43358846399999995
IN,2025,1,C1LFBRFN1,Globe,3.5365517400299997
IN,2025,1,C1LFRDF00,Globe,10.9992
IN,2025,1,C1LFRLF00,Globe,4.38941719644
IN,2025,1,C1NG00I00,Globe,58.92525338199999
IN,2025,1,C1NGBRFH1,Globe,5.2446087545
IN,2025,1,C1NGBRFN1,Globe,7.081944911999999
IN,2025,1,C1NGCCP00,Globe,7.075651994699999
IN,2025,1,C1NGCCPCH,Globe,2.43387657792
IN,2025,1,C1NGGCPCH,Globe,2.5527520817999996
IN,2025,1,C1NGHTF03,Globe,14.239058815099998
IN,2025,1,C1NU00I00,Globe,11.6494099169
IN,2025,1,C1NULWP00,Globe,4.282871245799999
IN,2025,1,C1OCCVP00,Globe,0.0016996516549799999
IN,2025,1,C1OI00I00,Globe,75.905405872
IN,2025,1,C1OIHTF03,Globe,2.7115065601799997
IN,2025,1,C1OIRFP00,Globe,13.9642575521
IN,2025,2,C1OIRFP00,Globe,61.94114694499999
IN,2025,1,C1SOV1P00,Globe,0.015135127891699999
IN,2025,1,C1SOV2P00,Globe,0.0101112831638
IN,2025,1,C1WDOFP00,Globe,0.0211229846712
IN,2025,1,C1WDONP00,Globe,2.7441380243099998
IN,2025,1,CEMPLANT,Globe,5.1715066964
IN,2025,1,FERTPLANT,Globe,0.000224431751087
IN,2025,1,LA,Globe,2854.77384415
IN,2025,1,LA1,Globe,861.1178811899999
IN,2025,1,LA1_i,Globe,234.708179906
IN,2025,1,LA1_i_PROD,Globe,234.708179906
IN,2025,1,LA1_PROD,Globe,861.1178811899999
IN,2025,1,LA2,Globe,1758.9477922199999
IN,2025,1,LA2_PROD,Globe,1758.9477922199999
IN,2025,1,LandRes,Globe,6200.1129249000005
IN,2025,1,LF,Globe,1557.96898909
IN,2025,1,LF1,Globe,615.5036828399999
IN,2025,1,LF2,Globe,942.46530625
IN,2025,1,LF2_PROD,Globe,942.46530625
IN,2025,1,LO,Globe,1787.37
IN,2025,1,MFOOFACTOR,Globe,3.1661060168299997
IN,2025,1,PAPPLANT,Globe,3.29114881798
IN,2025,1,PETAPLANT,Globe,4.887293784599999e-06
IN,2025,1,PETBPLANT,Globe,26.2062044556
IN,2025,1,STEPLANT,Globe,14.4950560291
IN,2025,1,VFOOFACTOR,Globe,39.091600892699994
IN,2025,1,XALUMINE,Globe,2.6633960593799997
IN,2025,1,XCEMMINE,Globe,23.3234956224
IN,2025,1,XPHOMINE,Globe,7.181815814800001e-07
IN,2025,1,XPOTMINE,Globe,1.5710222438599997e-07
IN,2025,1,XSTEMINE,Globe,22.3069486418
IN,2026,1,ALUPLANT,Globe,2.7378528981100003
IN,2026,1,C1BFRDF00,Globe,0.101481391915
IN,2026,1,C1BMBRFH1,Globe,0.162930732547
IN,2026,1,C1BMBRFN1,Globe,8.021386583999998
IN,2026,1,C1BMCHP00,Globe,0.75539402909
IN,2026,1,C1BMHTF03,Globe,0.7212021451199999
IN,2026,1,C1BMLP000,Globe,1.03105781269
IN,2026,1,C1BMSCP00,Globe,0.23108611126499998
IN,2026,1,C1CO00I00,Globe,75.92791756800001
IN,2026,1,C1COBRFH1,Globe,9.828005183999998
IN,2026,1,C1COCHP00,Globe,0.62668652365
IN,2026,1,C1COHTF03,Globe,21.968482176
IN,2026,1,C1COIGP00,Globe,0.040562233804799994
IN,2026,1,C1COSCP00,Globe,19.058441705699998
IN,2026,1,C1ELEFF00,Globe,47.69155043799999
IN,2026,1,C1ELRDF00,Globe,2.28930258899
IN,2026,1,C1ELRLF00,Globe,3.4550000048299996
IN,2026,1,C1GOCVP00,Globe,0.45324447436799997
IN,2026,1,C1GOHTF03,Globe,7.241465393
IN,2026,1,C1HFGCPCH,Globe,1.1056505832
IN,2026,1,C1HFMRF00,Globe,72.475562
IN,2026,1,C1HTOOTFI,Globe,50.835502186999996
IN,2026,1,C1HTOOTFR,Globe,3.73763783119
IN,2026,1,C1HYDMP00,Globe,9.4041001407
IN,2026,1,C1HYMIP00,Globe,0.39890138688
IN,2026,1,C1LFAVF00,Globe,1.05940628
IN,2026,1,C1LFBRFN1,Globe,3.31975750803
IN,2026,1,C1LFRDF00,Globe,10.9992
IN,2026,1,C1LFRLF00,Globe,1.92871856519
IN,2026,1,C1NG00I00,Globe,55.424606743000005
IN,2026,1,C1NGBRFH1,Globe,4.977310320799999
IN,2026,1,C1NGBRFN1,Globe,7.298739143999999
IN,2026,1,C1NGCCP00,Globe,5.9129050225999995
IN,2026,1,C1NGCCPCH,Globe,2.28700206048
IN,2026,1,C1NGGCPCH,Globe,2.62190579374
IN,2026,1,C1NGHTF03,Globe,13.542426316299998
IN,2026,1,C1NU00I00,Globe,11.3469786635
IN,2026,1,C1NULWP00,Globe,4.17782719009
IN,2026,1,C1OCCVP00,Globe,0.0019077892416000002
IN,2026,1,C1OI00I00,Globe,74.844620109
IN,2026,1,C1OIHTF03,Globe,2.40693655817
IN,2026,1,C1OIRFP00,Globe,17.5139267089
IN,2026,2,C1OIRFP00,Globe,57.33069019199999
IN,2026,1,C1SOV1P00,Globe,0.0148489594138
IN,2026,1,C1SOV2P00,Globe,0.0098887074773
IN,2026,1,C1WDOFP00,Globe,0.0211764604901
IN,2026,1,C1WDONP00,Globe,3.0579953841600003
IN,2026,1,CEMPLANT,Globe,5.183524697299999
IN,2026,1,FERTPLANT,Globe,0.00022589776112700004
IN,2026,1,LA,Globe,2873.20923663
IN,2026,1,LA1,Globe,856.54051828
IN,2026,1,LA1_i,Globe,246.44358844299998
IN,2026,1,LA1_i_PROD,Globe,246.44358844299998
IN,2026,1,LA1_PROD,Globe,856.54051828
IN,2026,1,LA2,Globe,1770.22518032
IN,2026,1,LA2_PROD,Globe,1770.22518032
IN,2026,1,LandRes,Globe,6201.6505214
IN,2026,1,LF,Globe,1541.0711014499998
IN,2026,1,LF1,Globe,622.3408772199999
IN,2026,1,LF2,Globe,918.73022423
IN,2026,1,LF2_PROD,Globe,918.73022423
IN,2026,1,LO,Globe,1787.37
IN,2026,1,MFOOFACTOR,Globe,3.1864052695799994
IN,2026,1,PAPPLANT,Globe,3.3067306971700003
IN,2026,1,PETAPLANT,Globe,4.8813519251e-06
IN,2026,1,PETBPLANT,Globe,26.632596692999996
IN,2026,1,STEPLANT,Globe,14.5887059677
IN,2026,1,VFOOFACTOR,Globe,39.4899772511
IN,2026,1,XALUMINE,Globe,2.68616224937
IN,2026,1,XCEMMINE,Globe,23.502100632
IN,2026,1,XPHOMINE,Globe,7.228728319400001e-07
IN,2026,1,XPOTMINE,Globe,1.58128431414e-07
IN,2026,1,XSTEMINE,Globe,22.4510702428
IN,2027,1,ALUPLANT,Globe,2.85282089036
IN,2027,1,C1BMBRFH1,Globe,0.162930732547
IN,2027,1,C1BMBRFN1,Globe,8.744034023999998
IN,2027,1,C1BMCHP00,Globe,0.89386029975
IN,2027,1,C1BMHTF03,Globe,0.5419855800000001
IN,2027,1,C1BMSCP00,Globe,0.138377855424
IN,2027,1,C1CO00I00,Globe,74.829812436
IN,2027,1,C1COBRFH1,Globe,10.406123136000001
IN,2027,1,C1COCHP00,Globe,0.72972936658
IN,2027,1,C1COHTF03,Globe,23.373124012799998
IN,2027,1,C1COIGP00,Globe,0.040562233804799994
IN,2027,1,C1COSCP00,Globe,17.4539260729
IN,2027,1,C1ELEFF00,Globe,48.759284029
IN,2027,1,C1ELRDF00,Globe,2.61333966261
IN,2027,1,C1ELRLF00,Globe,3.53499998206
IN,2027,1,C1GOCVP00,Globe,0.400850312213
IN,2027,1,C1GOHTF03,Globe,6.6563551579
IN,2027,1,C1HFGCPCH,Globe,0.98502538158
IN,2027,1,C1HFMRF00,Globe,75.569087
IN,2027,1,C1HTOOTFI,Globe,51.149112294000005
IN,2027,1,C1HTOOTFR,Globe,3.35635972919
IN,2027,1,C1HYDMP00,Globe,9.174918976299999
IN,2027,1,C1HYMIP00,Globe,0.37640693670899994
IN,2027,1,C1LFAVF00,Globe,1.16884832
IN,2027,1,C1LFBRFN1,Globe,3.1029632760299997
IN,2027,1,C1LFRDF00,Globe,10.9992
IN,2027,1,C1LFRLF00,Globe,4.5785664516299995
IN,2027,1,C1NG00I00,Globe,61.918919394999996
IN,2027,1,C1NGBRFH1,Globe,4.25466265165
IN,2027,1,C1NGBRFN1,Globe,7.5155333760000005
IN,2027,1,C1NGCCP00,Globe,7.901486138
IN,2027,1,C1NGCCPCH,Globe,3.0362754930699998
IN,2027,1,C1NGGCPCH,Globe,3.33429528816
IN,2027,1,C1NGHTF03,Globe,13.542426316299998
IN,2027,1,C1NU00I00,Globe,9.8435617192
IN,2027,1,C1NULWP00,Globe,3.62963182841
IN,2027,1,C1OCCVP00,Globe,0.0016996516549799999
IN,2027,1,C1OI00I00,Globe,74.054400917
IN,2027,1,C1OIRFP00,Globe,2.1878331357899996
IN,2027,2,C1OIRFP00,Globe,71.866563794
IN,2027,1,C1SOV1P00,Globe,0.014530994540199998
IN,2027,1,C1SOV2P00,Globe,0.0096979286448
IN,2027,1,C1WDOFP00,Globe,0.020656154333299998
IN,2027,1,C1WDONP00,Globe,3.37439497994
IN,2027,1,CEMPLANT,Globe,5.1954166657
IN,2027,1,FERTPLANT,Globe,0.00022733681854399996
IN,2027,1,LA,Globe,2891.51309701
IN,2027,1,LA1,Globe,851.24477012
IN,2027,1,LA1_i,Globe,258.765767636
IN,2027,1,LA1_i_PROD,Globe,258.765767636
IN,2027,1,LA1_PROD,Globe,851.24477012
IN,2027,1,LA2,Globe,1781.50252259
IN,2027,1,LA2_PROD,Globe,1781.50252259
IN,2027,1,LandRes,Globe,6203.1771186999995
IN,2027,1,LF,Globe,1524.2937925400001
IN,2027,1,LF1,Globe,629.14699886
IN,2027,1,LF2,Globe,895.14679368
IN,2027,1,LF2_PROD,Globe,895.14679368
IN,2027,1,LO,Globe,1787.37
IN,2027,1,MFOOFACTOR,Globe,3.2067045681599997
IN,2027,1,PAPPLANT,Globe,3.3221538212399997
IN,2027,1,PETAPLANT,Globe,4.8749224344e-06
IN,2027,1,PETBPLANT,Globe,27.0491001913
IN,2027,1,STEPLANT,Globe,14.682356364599999
IN,2027,1,VFOOFACTOR,Globe,39.890890758299996
IN,2027,1,XALUMINE,Globe,2.82023452295
IN,2027,1,XCEMMINE,Globe,23.6807088497
IN,2027,1,XPHOMINE,Globe,7.274778303399999e-07
IN,2027,1,XPOTMINE,Globe,1.59135774814e-07
IN,2027,1,XSTEMINE,Globe,22.5951923021
IN,2028,1,ALUPLANT,Globe,2.90045379673
IN,2028,1,C1BFRDF00,Globe,0.031465910986999995
IN,2028,1,C1BMBRFH1,Globe,0.162930732547
IN,2028,1,C1BMBRFN1,Globe,9.186980974
IN,2028,1,C1BMCHP00,Globe,0.76296056209
IN,2028,1,C1BMHTF03,Globe,0.36132371999999996
IN,2028,1,C1BMLP000,Globe,0.31424643821799997
IN,2028,1,C1CO00I00,Globe,82.948849001
IN,2028,1,C1COBRFH1,Globe,10.984241088
IN,2028,1,C1COCHP00,Globe,0.5769977751400001
IN,2028,1,C1COHTF03,Globe,26.304366815999998
IN,2028,1,C1COIGP00,Globe,0.04914002592
IN,2028,1,C1COSCP00,Globe,19.6378731455
IN,2028,1,C1ELEFF00,Globe,49.780655992
IN,2028,1,C1ELRDF00,Globe,2.8692670316899997
IN,2028,1,C1ELRLF00,Globe,3.61500000512
IN,2028,1,C1GOCVP00,Globe,0.4821503903
IN,2028,1,C1GOHTF03,Globe,7.5565846818999995
IN,2028,1,C1HFGCPCH,Globe,0.6788811649
IN,2028,1,C1HFMRF00,Globe,78.658029
IN,2028,1,C1HTOOTFI,Globe,51.442062236999995
IN,2028,1,C1HTOOTFR,Globe,5.123795374899999
IN,2028,1,C1HYDMP00,Globe,9.783721488200001
IN,2028,1,C1HYMIP00,Globe,0.38826401473
IN,2028,1,C1LFAVF00,Globe,1.287823
IN,2028,1,C1LFBRFN1,Globe,2.88616904403
IN,2028,1,C1LFRDF00,Globe,10.9992
IN,2028,1,C1LFRLF00,Globe,2.80343723216
IN,2028,1,C1NG00I00,Globe,55.083801113999996
IN,2028,1,C1NGBRFH1,Globe,1.6630018622799998
IN,2028,1,C1NGBRFN1,Globe,7.732327608
IN,2028,1,C1NGCCP00,Globe,6.5678441372
IN,2028,1,C1NGCCPCH,Globe,2.79081945405
IN,2028,1,C1NGGCPCH,Globe,3.3181835683399994
IN,2028,1,C1NGHTF03,Globe,13.2857214871
IN,2028,1,C1NU00I00,Globe,10.7482381281
IN,2028,1,C1NULWP00,Globe,3.9690687902899997
IN,2028,1,C1OCCVP00,Globe,0.0019077892416000002
IN,2028,1,C1OI00I00,Globe,73.16030344699999
IN,2028,2,C1OIRFP00,Globe,73.16030344699999
IN,2028,1,C1SOV1P00,Globe,0.0142130296666
IN,2028,1,C1SOV2P00,Globe,0.0095071498123
IN,2028,1,C1WDOFP00,Globe,0.020708185132299998
IN,2028,1,C1WDONP00,Globe,3.6929249832699997
IN,2028,1,CEMPLANT,Globe,5.2071826016000005
IN,2028,1,FERTPLANT,Globe,0.000228734784783
IN,2028,1,LA,Globe,2909.61626782
IN,2028,1,LA1,Globe,845.13228553
IN,2028,1,LA1_i,Globe,271.704057851
IN,2028,1,LA1_i_PROD,Globe,271.704057851
IN,2028,1,LA1_PROD,Globe,845.13228553
IN,2028,1,LA2,Globe,1792.77991069
IN,2028,1,LA2_PROD,Globe,1792.77991069
IN,2028,1,LandRes,Globe,6204.6867589
IN,2028,1,LF,Globe,1507.70044525
IN,2028,1,LF1,Globe,633.10070713
IN,2028,1,LF2,Globe,874.5997381199999
IN,2028,1,LF2_PROD,Globe,874.5997381199999
IN,2028,1,LO,Globe,1787.37
IN,2028,1,MFOOFACTOR,Globe,3.22700382091
IN,2028,1,PAPPLANT,Globe,3.33742978518
IN,2028,1,PETAPLANT,Globe,4.8677161252e-06
IN,2028,1,PETBPLANT,Globe,27.456170959
IN,2028,1,STEPLANT,Globe,14.776006761499998
IN,2028,1,VFOOFACTOR,Globe,40.2918042655
IN,2028,1,XALUMINE,Globe,2.88895349151
IN,2028,1,XCEMMINE,Globe,23.8593106512
IN,2028,1,XPHOMINE,Globe,7.3195129664e-07
IN,2028,1,XPOTMINE,Globe,1.6011435072299998e-07
IN,2028,1,XSTEMINE,Globe,22.7393139031
IN,2029,1,ALUPLANT,Globe,2.9474300050299997
IN,2029,1,C1BMBRFH1,Globe,0.162930732547
IN,2029,1,C1BMBRFN1,Globe,9.393538617199999
IN,2029,1,C1BMCHP00,Globe,0.80274943481
IN,2029,1,C1BMHTF03,Globe,0.18066185999999998
IN,2029,1,C1CO00I00,Globe,88.992070712
IN,2029,1,C1COBRFH1,Globe,11.562359039999999
IN,2029,1,C1COCHP00,Globe,0.5516463606800001
IN,2029,1,C1COHTF03,Globe,28.472309135999996
IN,2029,1,C1COIGP00,Globe,0.04914002592
IN,2029,1,C1COSCP00,Globe,21.2011303208
IN,2029,1,C1ELEFF00,Globe,50.801762141
IN,2029,1,C1ELRDF00,Globe,3.14500001859
IN,2029,1,C1ELRLF00,Globe,3.6949999823499997
IN,2029,1,C1GOCVP00,Globe,0.454297019897
IN,2029,1,C1GOHTF03,Globe,7.546467709399999
IN,2029,1,C1HFGCPCH,Globe,0.29779307408
IN,2029,1,C1HFMRF00,Globe,85.20066022099999
IN,2029,1,C1HTOOTFI,Globe,51.731185374999995
IN,2029,1,C1HTOOTFR,Globe,5.3618272289
IN,2029,1,C1HYDMP00,Globe,9.5379736954
IN,2029,1,C1HYMIP00,Globe,0.366233772046
IN,2029,1,C1LFAVF00,Globe,1.2004430178699999
IN,2029,1,C1LFBRFN1,Globe,1.8541475181
IN,2029,1,C1LFRDF00,Globe,10.9992
IN,2029,1,C1LFRLF00,Globe,5.3368260473
IN,2029,1,C1NG00I00,Globe,55.01677015599999
IN,2029,1,C1NGBRFH1,Globe,1.6523617861600002
IN,2029,1,C1NGBRFN1,Globe,7.949121839999999
IN,2029,1,C1NGCCP00,Globe,6.5143059894999995
IN,2029,1,C1NGCCPCH,Globe,3.04321163442
IN,2029,1,C1NGGCPCH,Globe,3.6668052746899993
IN,2029,1,C1NGHTF03,Globe,11.763303883099999
IN,2029,1,C1NU00I00,Globe,9.3084231412
IN,2029,1,C1NULWP00,Globe,3.4424641249299994
IN,2029,1,C1OCCVP00,Globe,0.0016996516549799999
IN,2029,1,C1OI00I00,Globe,72.31974
IN,2029,2,C1OIRFP00,Globe,72.31974
IN,2029,1,C1SOV1P00,Globe,0.013926861647
IN,2029,1,C1SOV2P00,Globe,0.009284574125800001
IN,2029,1,C1WDOFP00,Globe,0.020183542999200003
IN,2029,1,C1WDONP00,Globe,4.0135853483199995
IN,2029,1,CEMPLANT,Globe,5.2188261714
IN,2029,1,FERTPLANT,Globe,0.000230101783691
IN,2029,1,LA,Globe,2927.56824546
IN,2029,1,LA1,Globe,838.2217173199999
IN,2029,1,LA1_i,Globe,285.289256848
IN,2029,1,LA1_i_PROD,Globe,285.289256848
IN,2029,1,LA1_PROD,Globe,838.2217173199999
IN,2029,1,LA2,Globe,1804.05729879
IN,2029,1,LA2_PROD,Globe,1804.05729879
IN,2029,1,LandRes,Globe,6206.184025
IN,2029,1,LF,Globe,1491.24564205
IN,2029,1,LF1,Globe,634.66016454
IN,2029,1,LF2,Globe,856.58552334
IN,2029,1,LF2_PROD,Globe,856.58552334
IN,2029,1,LO,Globe,1787.37
IN,2029,1,MFOOFACTOR,Globe,3.2473031194899993
IN,2029,1,PAPPLANT,Globe,3.35255088955
IN,2029,1,PETAPLANT,Globe,4.8599644389999995e-06
IN,2029,1,PETBPLANT,Globe,27.853902489299998
IN,2029,1,STEPLANT,Globe,14.869657158399999
IN,2029,1,VFOOFACTOR,Globe,40.6952549215
IN,2029,1,XALUMINE,Globe,2.95772392716
IN,2029,1,XCEMMINE,Globe,24.037914285899998
IN,2029,1,XPHOMINE,Globe,7.3632572431e-07
IN,2029,1,XPOTMINE,Globe,1.6107124904199997e-07
IN,2029,1,XSTEMINE,Globe,22.8834355041
IN,2030,1,ALUPLANT,Globe,2.9937817337499997
IN,2030,1,C1BMBRFH1,Globe,0.162930732547
IN,2030,1,C1BMBRFN1,Globe,9.485411726699999
IN,2030,1,C1BMCHP00,Globe,0.79153666701
IN,2030,1,C1CO00I00,Globe,85.11061801999999
IN,2030,1,C1COBRFH1,Globe,12.140476992000002
IN,2030,1,C1COCHP00,Globe,0.5262949920500001
IN,2030,1,C1COHTF03,Globe,29.582899276600003
IN,2030,1,C1COIGP00,Globe,0.040562233804799994
IN,2030,1,C1COSCP00,Globe,18.364910523
IN,2030,1,C1ELEFF00,Globe,51.822309163999996
IN,2030,1,C1ELRDF00,Globe,3.40499997896
IN,2030,1,C1ELRLF00,Globe,7.525000020799999
IN,2030,1,C1GOCVP00,Globe,0.48102035999000003
IN,2030,1,C1GOHTF03,Globe,4.303432096190001
IN,2030,1,C1HFGCPCH,Globe,0.11360797325099999
IN,2030,1,C1HFMRF00,Globe,88.389782018
IN,2030,1,C1HTOOTFI,Globe,52.01662378099999
IN,2030,1,C1HTOOTFR,Globe,5.0183382534
IN,2030,1,C1HYDMP00,Globe,9.7191832239
IN,2030,1,C1HYMIP00,Globe,0.361147192006
IN,2030,1,C1LFAVF00,Globe,1.42342787461
IN,2030,1,C1LFBRFN1,Globe,2.30805109203
IN,2030,1,C1LFRDF00,Globe,10.9992
IN,2030,1,C1NG00I00,Globe,63.127722309000006
IN,2030,1,C1NGBRFH1,Globe,0.9965311405699999
IN,2030,1,C1NGBRFN1,Globe,8.021386583999998
IN,2030,1,C1NGCCP00,Globe,8.9152681947
IN,2030,1,C1NGCCPCH,Globe,4.2873227137
IN,2030,1,C1NGGCPCH,Globe,4.10657116439
IN,2030,1,C1NGHTF03,Globe,12.9643083643
IN,2030,1,C1NU00I00,Globe,9.0451751629
IN,2030,1,C1NULWP00,Globe,3.3500648870300003
IN,2030,1,C1OCCVP00,Globe,0.0016996516549799999
IN,2030,1,C1OI00I00,Globe,71.4948
IN,2030,2,C1OIRFP00,Globe,71.4948
IN,2030,1,C1SOV1P00,Globe,0.0270322173359
IN,2030,1,C1SOV2P00,Globe,0.0090937952933
IN,2030,1,C1WDOFP00,Globe,0.36710489951999997
IN,2030,1,C1WDONP00,Globe,4.33595691391
IN,2030,1,CEMPLANT,Globe,5.2303514998
IN,2030,1,FERTPLANT,Globe,0.000231423479644
IN,2030,1,LA,Globe,2945.29900169
IN,2030,1,LA1,Globe,830.41063544
IN,2030,1,LA1_i,Globe,299.55372060700006
IN,2030,1,LA1_i_PROD,Globe,299.55372060700006
IN,2030,1,LA1_PROD,Globe,830.41063544
IN,2030,1,LA2,Globe,1815.33464106
IN,2030,1,LA2_PROD,Globe,1815.33464106
IN,2030,1,LandRes,Globe,6207.6625008
IN,2030,1,LF,Globe,1474.9936366
IN,2030,1,LF1,Globe,634.66158527
IN,2030,1,LF2,Globe,840.33205133
IN,2030,1,LF2_PROD,Globe,840.33205133
IN,2030,1,LO,Globe,1787.37
IN,2030,1,MFOOFACTOR,Globe,3.2676023722399994
IN,2030,1,PAPPLANT,Globe,3.36752987509
IN,2030,1,PETAPLANT,Globe,4.8513616897e-06
IN,2030,1,PETBPLANT,Globe,28.2428364928
IN,2030,1,STEPLANT,Globe,14.963307097000001
IN,2030,1,VFOOFACTOR,Globe,41.0987060358
IN,2030,1,XALUMINE,Globe,3.02656365777
IN,2030,1,XCEMMINE,Globe,24.2165284615
IN,2030,1,XPHOMINE,Globe,7.4055514586e-07
IN,2030,1,XPOTMINE,Globe,1.6199643300099997e-07
IN,2030,1,XSTEMINE,Globe,23.0275575634
IN,2031,1,ALUPLANT,Globe,3.03951420751
IN,2031,1,C1BMBRFH1,Globe,0.162930732547
IN,2031,1,C1BMBRFN1,Globe,9.4714647411
IN,2031,1,C1BMCHP00,Globe,0.78032389921
IN,2031,1,C1CO00I00,Globe,86.625015374
IN,2031,1,C1COBRFH1,Globe,12.718594944
IN,2031,1,C1COCHP00,Globe,0.501957658
IN,2031,1,C1COHTF03,Globe,29.8708170856
IN,2031,1,C1COIGP00,Globe,0.040562233804799994
IN,2031,1,C1COSCP00,Globe,18.6155566262
IN,2031,1,C1ELEFF00,Globe,52.926440940999996
IN,2031,1,C1ELRDF00,Globe,3.7299999867100007
IN,2031,1,C1ELRLF00,Globe,7.694999989599999
IN,2031,1,C1GOCVP00,Globe,0.5115613345
IN,2031,1,C1GOHTF03,Globe,4.8697124800000005
IN,2031,1,C1HFMRF00,Globe,90.25640125400001
IN,2031,1,C1HTOOTFI,Globe,52.357983953
IN,2031,1,C1HTOOTFR,Globe,5.1269952255
IN,2031,1,C1HYDMP00,Globe,9.850162614099998
IN,2031,1,C1HYMIP00,Globe,0.356696434471
IN,2031,1,C1LFAVF00,Globe,1.7215813558100002
IN,2031,1,C1LFRDF00,Globe,10.9992
IN,2031,1,C1NG00I00,Globe,65.977844179
IN,2031,1,C1NGBRFH1,Globe,2.73909750342
IN,2031,1,C1NGBRFN1,Globe,8.093651328
IN,2031,1,C1NGCCP00,Globe,8.844003003
IN,2031,1,C1NGCCPCH,Globe,4.9348149116
IN,2031,1,C1NGGCPCH,Globe,4.06321231799
IN,2031,1,C1NGHTF03,Globe,12.3861904123
IN,2031,1,C1NU00I00,Globe,8.7924987907
IN,2031,1,C1NULWP00,Globe,3.25648103529
IN,2031,1,C1OCCVP00,Globe,0.0016996516549799999
IN,2031,1,C1OI00I00,Globe,70.5782
IN,2031,2,C1OIRFP00,Globe,70.5782
IN,2031,1,C1SOV1P00,Globe,0.0264637828046
IN,2031,1,C1SOV2P00,Globe,0.0088712200651
IN,2031,1,C1WDOFP00,Globe,0.71576061173
IN,2031,1,C1WDONP00,Globe,4.6608766274999995
IN,2031,1,CEMPLANT,Globe,5.2417585868000005
IN,2031,1,DUMMYM,Globe,0.022869169999999998
IN,2031,1,FERTPLANT,Globe,0.000232032487016
IN,2031,1,LA,Globe,2956.6500386
IN,2031,1,LA1,Globe,818.4065210299999
IN,2031,1,LA1_i,Globe,314.531409158
IN,2031,1,LA1_i_PROD,Globe,314.531409158
IN,2031,1,LA1_PROD,Globe,818.4065210299999
IN,2031,1,LA2,Globe,1823.71213591
IN,2031,1,LA2_PROD,Globe,1823.71213591
IN,2031,1,LandRes,Globe,6208.6093486
IN,2031,1,LF,Globe,1464.58926417
IN,2031,1,LF1,Globe,632.49749267
IN,2031,1,LF2,Globe,832.0917714999999
IN,2031,1,LF2_PROD,Globe,832.0917714999999
IN,2031,1,LO,Globe,1787.37
IN,2031,1,MFOOFACTOR,Globe,3.2826818171399994
IN,2031,1,PAPPLANT,Globe,3.3823589965299994
IN,2031,1,PETAPLANT,Globe,4.8280740918e-06
IN,2031,1,PETBPLANT,Globe,28.6230366732
IN,2031,1,STEPLANT,Globe,15.0569570356
IN,2031,1,VFOOFACTOR,Globe,41.381628833099995
IN,2031,1,XALUMINE,Globe,3.0954640673
IN,2031,1,XCEMMINE,Globe,24.3951444703
IN,2031,1,XPHOMINE,Globe,7.425039749500001e-07
IN,2031,1,XPOTMINE,Globe,1.6242273907799999e-07
IN,2031,1,XSTEMINE,Globe,23.1716782478
IN,2032,1,ALUPLANT,Globe,3.05263849878
IN,2032,1,C1BMBRFH1,Globe,0.110691200812
IN,2032,1,C1BMBRFN1,Globe,9.562328215700001
IN,2032,1,C1BMCHP00,Globe,0.7449466681199999
IN,2032,1,C1CO00I00,Globe,89.73110696
IN,2032,1,C1COBRFH1,Globe,13.296712896
IN,2032,1,C1COCHP00,Globe,0.47660624354000003
IN,2032,1,C1COHTF03,Globe,31.941016847999997
IN,2032,1,C1COIGP00,Globe,0.040562233804799994
IN,2032,1,C1COSCP00,Globe,18.748361425299997
IN,2032,1,C1ELEFF00,Globe,54.01032044099999
IN,2032,1,C1ELRDF00,Globe,4.16481069098
IN,2032,1,C1ELRLF00,Globe,7.8649999584
IN,2032,1,C1GOCVP00,Globe,0.5421023090099999
IN,2032,1,C1GOHTF03,Globe,4.46736903097
IN,2032,1,C1HFMRF00,Globe,91.01838
IN,2032,1,C1HTOOTFI,Globe,52.687849961
IN,2032,1,C1HTOOTFR,Globe,4.547280143829999
IN,2032,1,C1HYDMP00,Globe,9.981142004299999
IN,2032,1,C1HYMIP00,Globe,0.35160985443099996
IN,2032,1,C1LFAVF00,Globe,1.69571
IN,2032,1,C1LFRDF00,Globe,10.8985476957
IN,2032,1,C1NG00I00,Globe,65.029525236
IN,2032,1,C1NGBRFH1,Globe,2.80936777165
IN,2032,1,C1NGBRFN1,Globe,8.165916072
IN,2032,1,C1NGCCP00,Globe,8.8558734313
