REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
Globe,PETBPLANT,1,2027,C1_P_HCO,IN,1.6820845670443498
Globe,PETBPLANT,1,2027,C1_P_LFO,ID,24.741398263333032
Globe,PETBPLANT,1,2027,C1_P_LFO,IN,24.741398263333032
Globe,PETBPLANT,1,2028,C1_F_CLS,ID,6.338044112796763
Globe,PETBPLANT,1,2028,C1_F_CLS,IN,6.338044112796763
Globe,PETBPLANT,1,2028,C1_F_HEA_I,ID,19.90168017648362
Globe,PETBPLANT,1,2028,C1_F_HEA_I,IN,19.90168017648362
Globe,PETBPLANT,1,2028,C1_P_GAS,ID,5.331876988883329
Globe,PETBPLANT,1,2028,C1_P_GAS,IN,5.331876988883329
Globe,PETBPLANT,1,2028,C1_P_HCO,ID,1.707398811046909
Globe,PETBPLANT,1,2028,C1_P_HCO,IN,1.707398811046909
Globe,PETBPLANT,1,2028,C1_P_LFO,ID,25.113739704942606
Globe,PETBPLANT,1,2028,C1_P_LFO,IN,25.113739704942606
Globe,PETBPLANT,1,2029,C1_F_CLS,ID,6.373821334570193
Globe,PETBPLANT,1,2029,C1_F_CLS,IN,6.373821334570194
Globe,PETBPLANT,1,2029,C1_F_HEA_I,ID,20.18997689914676
Globe,PETBPLANT,1,2029,C1_F_HEA_I,IN,20.189976899146764
Globe,PETBPLANT,1,2029,C1_P_GAS,ID,5.409114822468578
Globe,PETBPLANT,1,2029,C1_P_GAS,IN,5.409114822468578
Globe,PETBPLANT,1,2029,C1_P_HCO,ID,1.7321322746107246
Globe,PETBPLANT,1,2029,C1_P_HCO,IN,1.7321322746107248
Globe,PETBPLANT,1,2029,C1_P_LFO,ID,25.477538579537395
Globe,PETBPLANT,1,2029,C1_P_LFO,IN,25.4775385795374
Globe,PETBPLANT,1,2030,C1_F_CLS,ID,6.405941211308874
Globe,PETBPLANT,1,2030,C1_F_CLS,IN,6.405941211308874
Globe,PETBPLANT,1,2030,C1_F_HEA_I,ID,20.471896781114072
Globe,PETBPLANT,1,2030,C1_F_HEA_I,IN,20.471896781114072
Globe,PETBPLANT,1,2030,C1_P_GAS,ID,5.484644230942662
Globe,PETBPLANT,1,2030,C1_P_GAS,IN,5.484644230942663
Globe,PETBPLANT,1,2030,C1_P_HCO,ID,1.7563186582232122
Globe,PETBPLANT,1,2030,C1_P_HCO,IN,1.7563186582232124
Globe,PETBPLANT,1,2030,C1_P_LFO,ID,25.83329057990072
Globe,PETBPLANT,1,2030,C1_P_LFO,IN,25.833290579900723
Globe,PETBPLANT,1,2031,C1_F_CLS,ID,6.4345935843090345
Globe,PETBPLANT,1,2031,C1_F_CLS,IN,6.4345935843090345
Globe,PETBPLANT,1,2031,C1_F_HEA_I,ID,20.74748601067148
Globe,PETBPLANT,1,2031,C1_F_HEA_I,IN,20.74748601067148
Globe,PETBPLANT,1,2031,C1_P_GAS,ID,5.558477588650698
Globe,PETBPLANT,1,2031,C1_P_GAS,IN,5.558477588650698
Globe,PETBPLANT,1,2031,C1_P_HCO,ID,1.7799619244555607
Globe,PETBPLANT,1,2031,C1_P_HCO,IN,1.7799619244555607
Globe,PETBPLANT,1,2031,C1_P_LFO,ID,26.181053990588456
Globe,PETBPLANT,1,2031,C1_P_LFO,IN,26.181053990588456
Globe,PETBPLANT,1,2032,C1_F_CLS,ID,6.459822175022191
Globe,PETBPLANT,1,2032,C1_F_CLS,IN,6.459822175022191
Globe,PETBPLANT,1,2032,C1_F_HEA_I,ID,21.017118912319397
Globe,PETBPLANT,1,2032,C1_F_HEA_I,IN,21.017118912319397
Globe,PETBPLANT,1,2032,C1_P_GAS,ID,5.630715181205376
Globe,PETBPLANT,1,2032,C1_P_GAS,IN,5.630715181205376
Globe,PETBPLANT,1,2032,C1_P_HCO,ID,1.8030941872399242
Globe,PETBPLANT,1,2032,C1_P_HCO,IN,1.8030941872399242
Globe,PETBPLANT,1,2032,C1_P_LFO,ID,26.52130116810443
Globe,PETBPLANT,1,2032,C1_P_LFO,IN,26.52130116810443
Globe,PETBPLANT,1,2033,C1_F_CLS,ID,6.481810575108357
Globe,PETBPLANT,1,2033,C1_F_CLS,IN,6.481810575108357
Globe,PETBPLANT,1,2033,C1_F_HEA_I,ID,21.280822599161876
Globe,PETBPLANT,1,2033,C1_F_HEA_I,IN,21.280822599161876
Globe,PETBPLANT,1,2033,C1_P_GAS,ID,5.7013642725027305
Globe,PETBPLANT,1,2033,C1_P_GAS,IN,5.7013642725027305
Globe,PETBPLANT,1,2033,C1_P_HCO,ID,1.8257177726553688
Globe,PETBPLANT,1,2033,C1_P_HCO,IN,1.8257177726553688
Globe,PETBPLANT,1,2033,C1_P_LFO,ID,26.854066326215108
Globe,PETBPLANT,1,2033,C1_P_LFO,IN,26.854066326215108
Globe,PETBPLANT,1,2034,C1_F_CLS,ID,6.500588799682486
Globe,PETBPLANT,1,2034,C1_F_CLS,IN,6.500588799682486
Globe,PETBPLANT,1,2034,C1_F_HEA_I,ID,21.53895471029844
Globe,PETBPLANT,1,2034,C1_F_HEA_I,IN,21.53895471029844
Globe,PETBPLANT,1,2034,C1_P_GAS,ID,5.77052067795473
Globe,PETBPLANT,1,2034,C1_P_GAS,IN,5.77052067795473
Globe,PETBPLANT,1,2034,C1_P_HCO,ID,1.8478633631652788
Globe,PETBPLANT,1,2034,C1_P_HCO,IN,1.8478633631652788
Globe,PETBPLANT,1,2034,C1_P_LFO,ID,27.179800766276664
Globe,PETBPLANT,1,2034,C1_P_LFO,IN,27.179800766276664
Globe,PETBPLANT,1,2035,C1_F_CLS,ID,6.5163351953213455
Globe,PETBPLANT,1,2035,C1_F_CLS,IN,6.5163351953213455
Globe,PETBPLANT,1,2035,C1_F_HEA_I,ID,21.791525417118837
Globe,PETBPLANT,1,2035,C1_F_HEA_I,IN,21.791525417118837
Globe,PETBPLANT,1,2035,C1_P_GAS,ID,5.838187122587526
Globe,PETBPLANT,1,2035,C1_P_GAS,IN,5.838187122587526
Globe,PETBPLANT,1,2035,C1_P_HCO,ID,1.869531831390388
Globe,PETBPLANT,1,2035,C1_P_HCO,IN,1.869531831390388
Globe,PETBPLANT,1,2035,C1_P_LFO,ID,27.49851732346844
Globe,PETBPLANT,1,2035,C1_P_LFO,IN,27.49851732346844
Globe,PETBPLANT,1,2036,C1_F_CLS,ID,6.529067143500958
Globe,PETBPLANT,1,2036,C1_F_CLS,IN,6.529067143500958
Globe,PETBPLANT,1,2036,C1_F_HEA_I,ID,22.038877255205186
Globe,PETBPLANT,1,2036,C1_F_HEA_I,IN,22.038877255205186
Globe,PETBPLANT,1,2036,C1_P_GAS,ID,5.904455375416199
Globe,PETBPLANT,1,2036,C1_P_GAS,IN,5.904455375416199
Globe,PETBPLANT,1,2036,C1_P_HCO,ID,1.8907525640377718
Globe,PETBPLANT,1,2036,C1_P_HCO,IN,1.8907525640377718
Globe,PETBPLANT,1,2036,C1_P_LFO,ID,27.810648240162596
Globe,PETBPLANT,1,2036,C1_P_LFO,IN,27.810648240162596
Globe,PETBPLANT,1,2037,C1_F_CLS,ID,6.538958616446632
Globe,PETBPLANT,1,2037,C1_F_CLS,IN,6.538958616446632
Globe,PETBPLANT,1,2037,C1_F_HEA_I,ID,22.281005327393466
Globe,PETBPLANT,1,2037,C1_F_HEA_I,IN,22.281005327393466
Globe,PETBPLANT,1,2037,C1_P_GAS,ID,5.969324124437141
Globe,PETBPLANT,1,2037,C1_P_GAS,IN,5.969324124437141
Globe,PETBPLANT,1,2037,C1_P_HCO,ID,1.9115251409714442
Globe,PETBPLANT,1,2037,C1_P_HCO,IN,1.9115251409714442
Globe,PETBPLANT,1,2037,C1_P_LFO,ID,28.116187336674717
Globe,PETBPLANT,1,2037,C1_P_LFO,IN,28.116187336674717
Globe,PETBPLANT,1,2038,C1_F_CLS,ID,6.546015314688759
Globe,PETBPLANT,1,2038,C1_F_CLS,IN,6.546015314688759
Globe,PETBPLANT,1,2038,C1_F_HEA_I,ID,22.518238454381336
